tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"@USER thx for the play by play",1,1,7,99,,,99,7,0,85.71,42.86,42.86,0,0,0,0,0,0,0,0,14.29,14.29,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,42.86,0,0,0,0,0,0,0,0,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0
Is this first Cybex isokinetic dynamometer ? @USER #PRS2021,1,1,8,26.1,,,,4,37.5,50,37.5,37.5,12.5,0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,0,0,12.5,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,37.5,0,0,12.5,0,0,25,0
"Whoever thought that making digestives smaller was a good idea , thank you ever so much !",1,1,15,3.8,99,63.35,99,15,26.67,100,80,53.33,20,13.33,0,0,6.67,0,0,6.67,20,6.67,0,0,6.67,13.33,6.67,0,26.67,13.33,13.33,0,0,0,0,33.33,6.67,20,13.33,6.67,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,20,6.67,6.67,6.67,0,0,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,13.33,0,6.67,0,6.67,0,0,0
I could n't have imagined how much fun I would have with people I ' ve met through streaming . I ' m so thankful to live in this timeline even if it is relatively garbage .,0,1,33,4.19,1,95.15,99,16.5,21.21,84.85,78.79,63.64,18.18,12.12,12.12,0,0,0,0,6.06,6.06,0,0,12.12,15.15,12.12,6.06,0,24.24,9.09,3.03,0,0,0,0,24.24,0,18.18,6.06,3.03,6.06,3.03,0,6.06,0,9.09,9.09,0,6.06,6.06,0,0,0,0,0,6.06,3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,6.06,0,0,6.06,0,0,0,3.03,6.06,3.03,0,0,0,0,0,0,15.15,6.06,0,0,0,9.09,0,0
I love health insurance so much fun paying $ 100 ' s a month and then $ 100 ' s for basic medical services that somehow are n't covered . #America,1,1,26,31.07,20.31,11.63,99,13,23.08,80.77,50,38.46,7.69,3.85,3.85,0,0,0,0,3.85,11.54,3.85,7.69,3.85,3.85,7.69,11.54,0,3.85,11.54,7.69,0,0,0,0,11.54,0,3.85,0,0,0,3.85,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,3.85,0,3.85,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,7.69,0,0,0,0,0,0,0,7.69,0,3.85,0,0,0,0,0,0,26.92,3.85,0,0,0,11.54,11.54,0
"@USER Ahahahaha the Feeya I know and love , miss u : crying_face :",1,1,11,45.12,86.82,50.45,99,11,18.18,63.64,45.45,36.36,18.18,18.18,9.09,0,9.09,0,0,0,9.09,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,27.27,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,45.45,0,9.09,0,0,0,36.36,0
If Nick Lachey wins TMS I will be so bitter .,0,1,10,1,1,63.35,20.23,10,0,70,60,50,10,10,10,0,0,0,0,0,0,0,0,0,20,10,20,0,20,10,0,10,0,10,0,20,0,10,0,0,0,10,0,10,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0
Top 10 pools in my book : 1 . Swimming pool 2 . Paddling pool 3 . Above-ground pool 4 . Family pool 5 . Architectural pool 6 . Indoor pool 7 . Lap pool 8 . Olympic size pool 9 . Natural pool 10 . Salt water pool Sorry Liverpool you are not top 10 pools in my book : loudly_crying_face : : loudly_crying_face : : loudly_crying_face :,1,1,52,79.34,29.41,30.98,,4.73,19.23,61.54,23.08,13.46,5.77,5.77,3.85,0,1.92,0,0,0,3.85,0,23.08,3.85,1.92,0,0,1.92,1.92,7.69,1.92,1.92,1.92,0,0,3.85,0,1.92,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,5.77,1.92,1.92,0,0,0,0,3.85,1.92,0,0,0,0,0,0,0,9.62,5.77,0,3.85,0,0,1.92,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.85,9.62,0,0,9.62,0,0,0,0,0,1.92,0,0,0,0,0,0,46.15,19.23,0,0,0,0,26.92,0
Anyone need a body for a human sacrifice ? Trying to find a valid excuse to not go to work today .,1,1,20,99,40.06,28.56,,10,5,100,65,45,5,0,0,0,0,0,0,5,15,15,0,15,5,0,0,5,10,10,0,10,0,10,0,40,0,20,0,5,5,5,0,5,0,5,0,0,5,0,0,0,0,0,0,15,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,20,5,0,5,5,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,5,0,0,0,0
"@USER SHOCKED . How am I supposed to tell the kids they ' re not going to Disneyland on June 21st after all ? It ' s already been cancelled 36 times ! HTTPURL",1,1,29,37.7,22.04,43.66,,7.25,20.69,86.21,58.62,51.72,10.34,6.9,3.45,0,0,0,3.45,3.45,10.34,3.45,6.9,10.34,10.34,6.9,3.45,3.45,17.24,6.9,6.9,0,0,0,0,34.48,3.45,13.79,3.45,3.45,6.9,0,0,3.45,0,3.45,0,0,3.45,0,0,0,0,0,0,10.34,3.45,0,0,0,0,3.45,6.9,0,0,0,0,3.45,0,0,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,13.79,6.9,3.45,13.79,0,0,0,0,0,20.69,3.45,0,3.45,3.45,6.9,3.45,0
Tinnitus is my favourite thing ever I love it . So loud so atmospheric HTTPURL,1,1,14,1,1,72.58,99,7,28.57,85.71,71.43,57.14,28.57,14.29,14.29,0,0,0,0,14.29,7.14,0,0,0,7.14,21.43,14.29,0,7.14,14.29,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
"At this time more than most , it is important to celebrate #Pride2020 No one should ever be afraid to love who they love , or to show it . #Pride",0,1,28,18.12,21.49,8.95,99,14,10.71,100,67.86,60.71,21.43,7.14,0,0,0,0,3.57,14.29,7.14,0,3.57,17.86,10.71,3.57,7.14,3.57,10.71,10.71,7.14,10.71,3.57,10.71,0,28.57,10.71,10.71,0,0,3.57,3.57,0,7.14,0,25,21.43,3.57,21.43,17.86,3.57,3.57,0,0,0,17.86,10.71,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,3.57,0,0,0,3.57,0,0,7.14,0,3.57,0,0,0,0,0,0,17.86,3.57,7.14,0,0,0,7.14,0
Still have n't fully comprehended I go back to work tomorrow .,0,1,11,20.83,5.27,99,,11,18.18,90.91,54.55,45.45,9.09,9.09,9.09,0,0,0,0,0,0,0,0,9.09,9.09,18.18,0,0,18.18,0,0,9.09,0,9.09,0,27.27,0,18.18,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,45.45,18.18,0,9.09,18.18,0,0,0,9.09,0,0,9.09,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,0
My favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it .,1,1,23,82.28,1.4,99,84.9,23,13.04,91.3,86.96,52.17,13.04,8.7,8.7,0,0,0,0,4.35,17.39,8.7,0,17.39,4.35,13.04,0,0,21.74,8.7,8.7,0,0,0,0,17.39,0,8.7,4.35,4.35,0,0,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,21.74,0,8.7,8.7,4.35,0,0,0,0,8.7,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0
Many people have said “ I ' ll always be here for you ” . Only a few have actually meant it & I thank God for those people every day .,0,1,26,8.56,81.78,81.58,79.29,13,3.85,96.15,84.62,69.23,19.23,11.54,7.69,0,3.85,0,0,7.69,19.23,3.85,0,7.69,11.54,15.38,0,0,23.08,11.54,15.38,0,0,0,0,23.08,7.69,7.69,3.85,0,0,0,3.85,0,0,3.85,3.85,0,0,0,0,0,0,0,0,19.23,7.69,3.85,3.85,0,0,7.69,11.54,0,0,0,0,0,0,0,0,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,3.85,0,0,3.85,0,0,0,7.69,7.69,0,0,0,0,0,0,0,23.08,7.69,0,0,0,3.85,11.54,0
"Climate change is n't real . How could it be with us having the most hurricanes in recorded history , deadly tornados , and wildfires : face_with_rolling_eyes :",1,1,23,34.72,85.5,17.84,,11.5,30.43,69.57,60.87,52.17,8.7,4.35,0,4.35,0,0,0,4.35,8.7,4.35,0,8.7,17.39,4.35,4.35,0,17.39,13.04,4.35,4.35,4.35,0,0,26.09,0,17.39,4.35,8.7,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,4.35,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,39.13,4.35,8.7,0,0,4.35,21.74,0
"@USER Reviewer 2 : this is a very weak paper that fails proof of concept . Stating a cat bed is also a wizard ' s hat is totally wrong and your data can not support this",1,1,34,16.49,57.59,1,1.85,17,14.71,76.47,58.82,50,11.76,2.94,0,0,2.94,0,0,8.82,20.59,8.82,2.94,2.94,11.76,8.82,5.88,2.94,14.71,5.88,0,5.88,0,2.94,2.94,20.59,0,11.76,2.94,0,2.94,0,2.94,2.94,0,8.82,2.94,5.88,0,0,0,0,0,0,0,14.71,8.82,2.94,0,0,2.94,2.94,5.88,0,0,0,0,0,0,0,0,5.88,0,2.94,2.94,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,2.94,0,0,0,2.94,5.88,0
Strong people have no need to bully . Bullies are never strong . Shouting and losing your temper are not signs of strength .,0,1,21,10.19,67.92,1,20.23,7,14.29,90.48,66.67,47.62,4.76,4.76,0,0,4.76,0,0,0,9.52,0,0,9.52,14.29,4.76,4.76,14.29,23.81,9.52,0,28.57,0,4.76,23.81,28.57,9.52,9.52,0,0,4.76,0,0,4.76,0,28.57,14.29,14.29,0,0,0,0,0,0,0,23.81,14.29,0,0,9.52,0,4.76,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,19.05,4.76,0,0,0,0,4.76,0,4.76,0,9.52,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
"@USER Another misogynistic , homophobic rapper .. how shocking !",1,1,7,18.12,1,97.09,1,3.5,57.14,71.43,42.86,28.57,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0,14.29,0,28.57,0,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43,28.57,14.29,0,14.29,0,14.29,0
Roses are Red Violets are Blue My first love was Championship Manager Tommy Svindal Larsen and Kennedy Bakircioglu #HappyValentinesDay,1,1,19,22.98,40.06,1,99,19,36.84,57.89,42.11,31.58,5.26,5.26,5.26,0,0,0,0,0,10.53,0,5.26,0,15.79,0,5.26,0,15.79,15.79,5.26,10.53,0,5.26,10.53,15.79,0,0,0,0,0,0,0,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,10.53,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,10.53,0,0,0,10.53,0,0,0,5.26,10.53,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,0
"@USER Tankful for my 20 + 90 Tank Cat",0,1,8,89.52,1.71,15.38,,8,12.5,50,25,25,12.5,12.5,12.5,0,0,0,0,0,12.5,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0
Might just fuck around and take some horse dewormer for the thrill of if . Maybe I ' ll feel something,1,1,19,36.67,1,70.28,92.27,9.5,10.53,84.21,78.95,63.16,10.53,5.26,5.26,0,0,0,0,5.26,10.53,5.26,0,15.79,5.26,15.79,10.53,0,21.05,0,5.26,0,0,0,0,26.32,0,26.32,5.26,0,0,21.05,0,5.26,0,10.53,5.26,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,10.53,10.53,0,0,5.26,0,0,5.26,0,0,5.26,5.26,0,0,0,0,0,10.53,5.26,0,0,0,5.26,0,0
Best bullpen in baseball selling rn to Stanton and Judge . Not a place you want to do it .,0,1,18,66.04,40.06,10.18,,9,22.22,88.89,72.22,55.56,11.11,5.56,0,0,5.56,0,0,5.56,5.56,5.56,0,16.67,5.56,5.56,5.56,5.56,16.67,5.56,0,11.11,0,5.56,5.56,11.11,0,11.11,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,11.11,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,5.56,0,5.56,5.56,0,0,0,11.11,11.11,0,0,0,0,0,0
"@USER I thing you might be on to somethink ! : face_with_rolling_eyes :",1,1,10,15.41,89.5,7.03,,5,20,70,70,70,30,20,10,0,10,0,0,10,0,0,0,20,20,0,0,0,20,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,70,0,0,0,10,0,60,0
"@USER I ' ve been waiting for a refund for over six weeks from Sky and no one seems interested in helping me despite multiple calls to your customer service team . Please help me ! Sky took my money but seem very reluctant to return it .",0,1,44,76.99,10.07,99,98.14,14.67,18.18,88.64,61.36,47.73,15.91,11.36,9.09,0,2.27,0,0,4.55,9.09,2.27,2.27,18.18,2.27,2.27,4.55,2.27,11.36,2.27,6.82,6.82,6.82,0,0,22.73,4.55,9.09,4.55,0,0,4.55,0,4.55,0,6.82,6.82,0,0,0,0,0,0,0,0,13.64,9.09,9.09,2.27,0,0,0,6.82,0,0,0,0,0,0,0,0,9.09,0,0,4.55,6.82,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,2.27,2.27,2.27,9.09,2.27,2.27,6.82,0,0,0,4.55,4.55,2.27,0,0,0,0,0,0,11.36,4.55,0,0,2.27,2.27,2.27,0
"Heard a rumor that Baja Blast is coming to stores and regardless if anything else I hope for in life falls through , at least I ' ll have this .",1,1,28,56.86,1,97.09,75.77,28,10.71,89.29,71.43,60.71,17.86,7.14,7.14,0,0,0,0,10.71,14.29,3.57,0,17.86,7.14,3.57,7.14,0,17.86,7.14,3.57,0,0,0,0,21.43,0,17.86,0,0,3.57,10.71,0,10.71,0,3.57,3.57,0,3.57,3.57,0,0,0,0,0,7.14,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,7.14,14.29,0,7.14,7.14,0,3.57,0,0,3.57,3.57,3.57,0,0,0,0,0,10.71,3.57,3.57,0,0,3.57,0,0
ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1,1,16,95.8,11.66,89.39,20.23,16,25,93.75,56.25,43.75,6.25,6.25,6.25,0,0,0,0,0,18.75,12.5,0,12.5,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,31.25,0,6.25,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
first game not starting when it ' s supposed to ? a UCF tradition,1,1,12,10.19,1,3.81,,6,25,83.33,58.33,50,8.33,0,0,0,0,0,0,8.33,16.67,8.33,8.33,0,8.33,8.33,8.33,8.33,16.67,8.33,8.33,8.33,8.33,0,0,41.67,0,25,0,0,16.67,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,8.33,0,8.33,0,0
"Bruh how do people manage dozens of healthy , fun and equitable friendships over a long period of time ? I can hardly handle like 3 : confounded_face :",0,1,25,82.95,82.98,63.35,99,12.5,16,92,68,48,4,4,4,0,0,0,0,0,8,4,8,16,8,8,4,0,12,12,8,8,8,0,0,24,0,16,4,4,4,4,0,0,0,12,12,0,4,4,0,0,0,0,0,16,8,4,0,0,4,0,12,0,4,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,8,0,0,0,8,0,4,0,4,4,0,0,0,20,0,4,4,0,0,12,0
V excited to grant an extension to students who email me and my co-teacher and get both of our names wrong,1,1,21,70.33,97.11,24.32,20.23,21,19.05,85.71,61.9,52.38,19.05,19.05,9.52,4.76,0,0,0,0,19.05,4.76,0,14.29,0,0,9.52,0,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,0,0,28.57,9.52,0,0,0,4.76,4.76,19.05,0,0,0,0,4.76,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,4.76,0
When it ' s September 1st and you ' re excited cause you realize Halloween is next month #enthusiast : ghost : : jack-o-lantern :,0,1,19,6.22,99,93.14,99,19,31.58,78.95,52.63,36.84,15.79,10.53,0,0,10.53,0,0,5.26,5.26,0,5.26,0,5.26,5.26,10.53,0,10.53,10.53,10.53,0,0,0,0,36.84,0,10.53,5.26,5.26,0,0,0,0,0,10.53,10.53,0,10.53,10.53,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,21.05,0,10.53,0,0,0,0,0,0,47.37,0,0,0,0,10.53,36.84,0
I hate how anti vaxxers have ruined everything . Trying to find information on vaccine side effects and it ' s plagued with morons,0,1,22,45.12,5.27,79.84,1,11,27.27,86.36,54.55,45.45,13.64,4.55,4.55,0,0,0,0,9.09,0,0,0,13.64,9.09,4.55,4.55,0,13.64,0,0,0,0,0,0,36.36,4.55,13.64,13.64,9.09,0,0,0,0,0,13.64,0,13.64,4.55,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,4.55,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0
So the PM has finally given his verdict on his COVID NHS stay in hospital . Do n't understand why nurses would not want his pay recomendation .,1,1,26,14.06,81.78,1,,13,19.23,80.77,65.38,50,11.54,11.54,0,0,0,11.54,0,0,15.38,3.85,0,7.69,11.54,11.54,3.85,3.85,26.92,0,0,0,0,0,0,30.77,0,19.23,3.85,3.85,7.69,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,0,11.54,0,0,0,0,3.85,0,0,0,3.85,0,11.54,11.54,7.69,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,3.85,7.69,0,0,7.69,0,0,0,3.85,3.85,3.85,0,0,0,0,0,0,11.54,7.69,0,0,0,3.85,0,0
My ears are ringing so badly rn,0,1,7,1,1,24.32,1,7,14.29,100,85.71,71.43,14.29,14.29,14.29,0,0,0,0,0,14.29,0,0,0,14.29,42.86,14.29,0,28.57,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,28.57,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0
i just absentmindedly scooped a spoonful of cat food into my cup of coffee . someone please save me from myself,0,1,20,80.96,1,89.39,,10,20,85,65,55,25,20,20,0,0,0,0,5,10,5,0,20,0,5,0,0,0,5,5,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
"It would seem like Microsoft keep going through the emo stage in life . They ' re blue screen of death keeps turning black , started in 1999 then again in 2011 and now again in 2021",1,1,34,89.52,57.59,99,95.42,17,11.76,88.24,73.53,47.06,5.88,2.94,0,0,0,0,2.94,2.94,2.94,2.94,8.82,20.59,2.94,8.82,5.88,0,20.59,5.88,0,0,0,0,0,20.59,0,5.88,2.94,0,2.94,2.94,0,0,0,8.82,5.88,0,2.94,0,0,0,0,0,0,5.88,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,11.76,23.53,0,5.88,11.76,5.88,0,0,14.71,2.94,5.88,2.94,2.94,2.94,0,0,0,8.82,2.94,2.94,0,0,2.94,0,0
Trying to know all this history tonight is gonna kill me,1,1,11,45.12,5.27,95.15,1,11,18.18,100,72.73,54.55,18.18,9.09,9.09,0,0,0,0,9.09,18.18,0,0,18.18,18.18,0,0,0,36.36,0,9.09,18.18,0,9.09,9.09,63.64,9.09,18.18,9.09,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,18.18,9.09,9.09,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,1,1,16,62.1,75.49,1.63,96.74,16,31.25,75,56.25,37.5,6.25,0,0,0,0,0,0,6.25,18.75,6.25,0,6.25,0,12.5,6.25,0,12.5,12.5,6.25,12.5,6.25,6.25,0,25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,12.5,0,0,0,0,0,0,0,6.25,12.5,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0
