index,tweet,label
843,@stillfallin_ great Christmas. #not,1
378,"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ",0
656,@TonyRohrs they've spread their positions off with long feeder cattle! #sarcasm,0
3649,Can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,0
413,just one of those nights 😔,0
3284,"@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.",0
2646,Thanks @ahtohg for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability,0
1057,"Honking at me whilst you drive past - so romantic, it makes me want to trace you through your number plate and be with you forever #not",1
2170,At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti #not http://t.co/BiImkrtTn4,1
3156,"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!",0
234,@bgracely @Horn_Chris gotta be a joke about tootin a Horn somewhere,0
2955,@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW,0
565,Today is going to be a great day . #not. 😔,1
1289,"Off to brave Tesco. Humungous shopping list, hail outside #ohbliss #not",1
3041,@TravisRodgers Christmas as an adult with broken family. Just awesome. Nothing like your stepsister with 9 kids.. #sarcasm,1
219,Last day in Naples with my Emma girl! 🌴☀#soeasytotakeapicwithatoddler #not #19wksandcounting... http://t.co/Xb43RmsXAj,1
2331,#YouAndIBackToYoutube WHAT???!WHY???!! ITS CHRISTMAS! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS! GIVE IT BACK TO US! @YouTube,0
2248,Beautiful day #sarcasm,1
1894,#SocialMedia Where it's perfectly normal to talk to people in pictures ! #Sarcasm,1
2671,Now i officially look single. Ha the #irony,1
700,"Not a fun day for my mouth... Two teeth rebonded, one reengaged, and now I get to have my wisdom teeth out #soexcited #not",1
426,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,0
697,Heaven help the fool who did her wrong,0
1518,Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC,0
988,"@TaylorLaynee @Dweigh300 @KardashianReact this is shallow af, stop discriminating eyes, all eyes are beautiful. #sarcasm",1
1421,SEEING @AlpEmiel ON SATURDAY whaddddddup #legend #not,1
2051,She's got something you just can't trust|It's something mysterious....,0
2384,What a great person you are. #sarcasm,1
2456,THEY #CAN'T BE #IDENTIFIED|#UK should #NOT ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS,0
1124,Rain and sleet hun? Yeah I totally want to get dress and go to work. Sounds like  fun #not #iwannagobacktobed,1
279,I love when people leave their smelly shoes in my car. It makes my car smell great! #sarcasm,1
195,@andreamarchant @tortugarouge I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.,0
851,BBC News - 'Skywalker' passport cancelled because it was 'frivolous' #trademarks #not http://t.co/chTEamOZcC,1
2809,can you imagine being in high school today with a delusional dad making a fool of himself on the internet @ThePanda19720,0
221,Joe Cole just casually walking past...,0
510,@ramzaruglia @gamergater7685 Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm,1
1063,I love being unappreciated #sarcasm,1
2370,"Just as the microphone fails: ""If we were having this conversation 100 years ago..."" @disruptivedean #WebRTC #WebRTCParis #irony",1
2096,@SerJeyms: This year's class picture is so awesome. Really awesome! #irony 👊  hahahahaha 😂,1
3266,@TopspinMonkeys Merry Christmas to all at topspin monkeys! Hope you have great holidays and are ready to train for the New Years! X,0
3149,"@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest #Not",1
595,Sometimes it's #not about being #Cocky.. 😏😼 It's abt knowing what ur #Capable of & #doing it...... http://t.co/jmWKGojRNp,0
2601,There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff. #not #cringe,1
1340,J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation #sarcasm,1
1676,"Lawyer on train to other lawyer talking about ceiling ad- ""who would even read that? No one's going to notice that thing..."" #irony",1
329,"@KAFosterSowell Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",1
2942,"@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted #not",1
917,"Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar #sarcasm http://t.co/gbK733wrZ3",1
2296,When all else fails... http://t.co/ooaDI6Dxzk #relationships #needs via @TheM3Blog,0
1773,"There's no such thing as ""too much ammo""",0
3215,@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!,0
711,"@Arlo2121 yep, overall it was a great show live. ending of the TLC match was fubar, and the stairs match was terrrible.",0
1635,@DestinyTheGame Hope 2015 will be a great year for Destiny on PC :p @Bungie,0
3466,Another day in paradise haha #not,1
3745,Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd,0
467,love is bliss... #not,1
337,'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT: http://t.co/3npPprWgTh http://t.co/HNNHaANRAU,0
87,"dude said I better think hard , so he can take me to cheddars lmao ! #not",1
1791,Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup #sarcasm,1
1990,2 and half hour walk #Proud,0
40,Physical therapy at 8 am is just what I want to be doing with my Friday #not #iwanttosleep,1
161,"@Tesco Yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #Not #Thanks",1
680,@TNADixie @IMPACTWRESTLING @DestAmerica Fuck yeah! 600 more viewers! #Sarcasm,1
3641,Thank you Aidyn and Adele for getting me sick. #Sarcasm,1
306,"@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat #not",1
3784,@CommSec Home page at 8:30am shows Dow -51.44 but it's +102.75. Can you make your home page stats more real-time pls? http://t.co/2qTC5AKxNf,0
3747,"Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button http://t.co/D38jb5IBmP",0
1074,"not speaking he do not like comedy, it was spoken jokingly  of his assassination that is #not funny guys and gals... (2/2)",0
2007,Love people that don't act like adults. #sarcasm,1
834,#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian,0
377,Forgot to enter #sarcasm,0
3611,"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game. #Irony #Redskins",1
2424,Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice http://t.co/7aKmeVicvK,0
2688,"Thanks mom for all those lovely words, you just love to let me know how proud you are of me |#not #wordshurt",1
128,@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,0
1568,"Song of the Day: ""The Lights and Buzz"" - Jack's Mannequin.",0
2317,"From our upstairs neighbors deciding to do a load of laundry at 12am, to the 1:30am freight train, falling asleep is working out great! #not",1
223,@haugenma my 7-year-old got it for me! I think Macy's http://t.co/JriDbimgYg,0
272,"actually, it wasnt, it was purely economics @real_smart_guy3 @RBRNetwork1 @1_Free_Man @GodlyPghDad @Anan_VII @billvanglahn @ABPT_Rocket",0
2050,"If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|#sarcasm",1
558,@Trags Blount also out. You would think this could be the game that White gets some action. I guess not.,0
1596,Off to bed can't wait to feel this hangover. |#not,1
1615,#LRT -- Gee. Good thing there's no #WarOnWomen. #sarcasm,1
627,#instacraze #not #addiction 😜 at http://t.co/12RgzDqOR3,1
637,"Wassup buddy....hows everything. ..will look for you ""@EduMkareThaDj: @IamNickRwigi boss kupotea nayo..Acha hizo #notcool bro #not""",0
1242,"@Johnnyebs06 oh joy, now i get to have even more of them in my living room! #sarcasm #putyourtoysaway #badboyfriend",1
2962,Someone had a great sense of humor #not #TheyGaveMeTCUColorsForChristmas http://t.co/kUNO4OrUPA,1
2856,"Time for the post Christmas car wash, yay!!! #sarcasm #friesenfamilychristmas",1
3510,The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny #sarcasm http://t.co/vZanL412f0,1
422,it's International Human Rights Day #irony,1
355,@kennisibueno You truly are my son.,0
327,"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",1
96,Interviewed a turkey & here's what he had to say http://t.co/8fTsTAoTa1 #Thanksgiving,0
511,I always look super cute when guys come to fix stuff in the condo #sarcasm,1
995,"@Arbys: If you're loving this game, we've got a few desserts you might enjoy. #Turnovers #OREvsFSU even Arby's is talking smack to FSU",0
2147,Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA,0
1831,@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,0
479,@amy99314 @haleemak_ A protest is not peaceful if its forcefully stopping me to earn my livelihood.,0
2974,Stop being the fan. And be the person blowing minds. #irony,1
2787,"I've tweeted nearly 4,000 times and I'm not sure all 4,000 tweets really needed to be on the internet... Including this one #irony",1
2136,Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #not#again,0
2722,Can almost smell the turkey #hungry,0
3316,You can have the prettiest face in the world but stretch marks will ruin it all for me.,0
3242,@fredwimpy Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU CAN $ TOO! go to http://t.co/JUmMWi0AyT,0
524,"@ollielocke now, to remember which book... #goodluck",0
3075,Hello indoor lung nice to see have to you back. #not 🏃😑,1
2413,The moment you realize that what have you done in this whole year . #sarcasm,1
1047,#sorry #not #sorry I always do this... #cant #help #it #im #an #asshole #like #that http://t.co/Zp4JIBpSbj,0
3772,"I don't understand why anyone watches these bowl games. They don't matter. Great, a team outside the top 4 dominated. #dontcare",0
687,"@mpolz_25 mostly LRS stores, just depends on who gets what. I'd say I tend to split between @CascadiaLIQ & @metroliquor_uni",0
3668,@sscottamatthews wtf where did you go,0
2930,It's gonna be a great day 😃 #not,1
765,@GazGShore please make me smile this Xmas.. First Xmas without my mum here. Your my fav everrr. Pleaseeee🎄🎁🎁,0
1212,@scottishfirst @PG1888 Whilst #SLabour #BlairMcDougal #DeputyDug recon its in #MeltDown safe in #BetterTogether of course ... #Not,1
3116,On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....,0
1434,Girls who dip>>> #sarcasm,1
1040,My favorite dreams are the ones where you wake up covered in tears. #not,1
2716,"Coin ! erraji: "" ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #Not... http://t.co/7QsgzEotfp""",0
3319,Twitter Keeps Insisting I Follow Someone Who I Rather #NOT . . 😕,0
1390,Can anyone tell iv been uploading items onto depop today lol #sarcasm #lotsofdepopuploaded,1
800,"Good job @pmharper...""@globebusiness: Same-sex marriage harms free speech, new Ontario judge wrote in 2012 http://t.co/Y2vaFlYfbm"" #sarcasm",1
1044,I'm going to Finnish all my homework and get caught up on everything over the break #not http://t.co/d1OyKPzWwU,1
611,#sup#twitter#sorry#i#not#talking#alot#so#i#thort#i#sould#just#say#hi,0
3304,"Casual meal with a mate, didn't turn out as expected! #disappointed!",0
642,@dohanews they can use white/maroon xmas trees :) #sarcasm,1
3380,@hollis51 gerrymandering neither party will give up. It is not hard to be an informed voter.#Ferguson,0
1457,Dang my selfie game is on point when I'm drinking #not #actuallysorry,1
2128,Long time no see #long#along#time#times#no#not#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @... http://t.co/qqQCi3faXa,0
471,I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :) #sarcasm,1
2586,"Being publicly called a ""heartless arsehole"" for going about my day as usual. #irony",1
432,"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",1
3479,Constipated from eating nothing but shit for three weeks. #irony,1
3271,@afterglide definitely consult a tax professional on that one.,0
919,@UberStaub you have never seen me,0
309,"Song of the Day: ""Love Like Winter"" - A Fire Inside.",0
1034,"@tritternz he lost his license not long after, mwahaha #irony @PercolateNZ",1
1587,@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law #Irony kind of,1
3507,@samsung worst mobiles in india. Every 1 looks the same. Every model hangs from 4th day onwards. #samsung #not #recommended,0
1870,"@_XenaaSkky I.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.",0
3106,I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot #irony #eyerony,0
2708,"Hiring Managers are willing to wait for 30Days for a guy who can join immediately, but cannot take a guy with 30Days notice period. #Irony",1
429,there are things we are made to go through #not to harm us but to given us a lesson to teach to someone weaker,0
2081,"On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF",0
2905,@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps,0
1251,New homeschool year. New Marketing business. Clickbank University. Wealthy Affiliate. Writing the book finally. #holyschedule #needanapp 0_0,0
721,#AdvancedWarfare is so much better than any FPS released in 2014 XD,0
741,The thought of work tonight really kills that Friday feeling.,0
838,@restlessduncan @SR_Duncan I accept him the way he is...,0
3790,.@sunrise how far back can I search my google calendar via sunrise? google doesn't have a working search engine on its calendar #irony,1
1380,"I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off",0
2929,Nice to see Dwight yorke being his normal impartial self as usual #villalovein  #sarcasm #AstLei #lcfc,1
2868,What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1,0
2755,"I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.",0
2230,Let's just not pretend for once. .,0
504,"@adambelz @lee_osp @Vruno whenever I write anything with the word ""immigration"" in it, I'm happy if there's back-and-forth.",0
365,"@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love? #sarcasm",1
2964,Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex,0
408,Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN,0
619,Ed Sheeran smashing out his tunes on the Victoria's Secret catwalk. Ginger legend!,0
1156,@redsteeze wow.. she really touched them with that tweet. #Not,1
2971,Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. #sarcasm,0
3049,i just loove when my guy friends give me thorough descriptions of their bowel movements... #NOT #WHY #STOPTHIS,1
426,Had no sleep and have got school now #not happy😡,0
760,#Big #match #verdict: Tottenham's #Chelsea #loss #was #NOT #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95,0
126,Sad that when someone drinks they treat you like shit and won't talk to you.,0
2748,Yaaaayyy Valentine's Day stuff is out already 💕 #sarcasm,1
1994,@SP_EnergyPeople are actually going to contact me rather than just apologising via Twitter?,0
3710,Packers fans on Twitter are on full meltdown mode... R. E. L. A. X.,0
1256,@Mark_Coker gun laws will fix everything #not,1
1087,"Indian society teaches how ""Not to get raped"" rather than ""Don't rape"" #irony #Sadhvi #MufflerMan #Indias30 #Rohtak",1
1558,Grown women acting like children is my favorite. #sarcasm #dramatic,1
2632,"Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed, #not happening",0
120,@MohammadFarooq_ Asalamoalekum... 😃 kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. 😇,0
90,2014 can't end fast enough! Stupid dead battery.,0
701,Ummm can I please have @KipMooreMusic for Christmas?! Dang he looks great tonight. Why did I not go to this thing tonight?,0
2442,Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka,0
336,Visit #Tripplebeam #Music #Promotions @ http://t.co/AClm33f8HE #Michigan http://t.co/hDMt6Kpu8N,0
3570,#Getting #married #was #not Jolie's #biggest #moment #of #the #year! #But #this...: Hollywood actor and filmmaker... http://t.co/2JSjFXtiBL,0
3270,😂😂 I'll let you and BB know how I get on xx,0
1989,Why do I have to have a good game then a bad game and then a good game then a bad game again. 😑😡,0
1581,Fun night with these girls. It may look like we are eating dessert but its just for show #NOT... http://t.co/cOG9RANpdr,1
3201,Greek salad and I are lovers. That is all.,0
416,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers #sarcasm",1
1986,"Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon",0
876,I liked a @YouTube video http://t.co/Jzuvo7lsxW NEW Chocolate Bar Palette Review | Semi Sweet vs. Original,0
3243,Thank God that the wait for an appointment is only until February. #sarcasm,1
36,"#Aussie #gunman #was #not #on terrorist #watch #list, PM #says: SYDNEY – The gunman who took 17 hostages in Sydney... http://t.co/ibnxdPtu3W",0
170,And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY,0
626,Patrick Kielty hosting Radio 2's Comedy Awards... #Irony,1
3204,"the silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence.",0
2237,@DlSCORD @FoxNews Hates his anti-American/anti-Constitution policies and actions. Fixed it for you.,0
930,Can't believe @TAMU is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ? #irony,1
771,@Madalyn_Biggs4 yeah that's it #sarcasm,1
587,Sailing-|×|#me #selfie #ootd #not #cool #not #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk,0
381,We are MAD Gamers: http://t.co/QeupePJi6K | Follow @BlitzndizGaming #Wellington #NewZealand http://t.co/b3f83j2SAD,0
2049,Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood #not @_erikarose http://t.co/YmThYUCcjd,1
3453,"@MaddentheTwiggy: So happy I got an offer from Trinity Laban, I'd take Greenwich over Leeds any day leeds is where it's at 💃✋ #NOT",1
514,"@RandBall gotta hand it to them, really. 👏👏👏",0
3535,"@Slate Personal protection, 2nd amendment. Nothing to see here. #sarcasm #SMFH",1
1254,To all u #deadbeatdads ur not worth a hair on our #kids heads.. Tough being a #singlemom but at least my #beautiful #daughter is loved by Me,0
1750,#bibotour & #champwithin founder @traciscampbell on @WCIU_YouAndMe w/dancers Ricky & Gracey #chicago #women,0
2866,Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay,0
3751,We're on t'last train @JimMackney @Redsaint76 #wemarchon #saintsfc,0
61,Tell me the #Quintessential #Aussie now isn't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue,0
637,My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam http://t.co/qebtDSVoRT,1
181,"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down #sarcasm",1
3119,There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!! #not,1
173,Oh how I love that my ass is too big to fit into my jeans anymore. #sarcasm #bigbootybitches,1
2609,#Israel #freezes #funds to #Palestinians #over #ICC #approach. http://t.co/kYY2bOdfs3 via @reuters,0
822,"Oh crap, Mac shutdown corrupted iPhoto so hours of rebuild ahead, so might as well eat and drink! #FestiveFattyBumBum",0
2512,"@quiksilverindia I guess the picture will answer it. |Still , Answer 7 - Above and Beyond.|#QuiksilverGoesSupersonic http://t.co/5BXf58modI",0
600,I had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever,0
569,Getting my midterm back was such a great start to my day #NOT #badday,1
1551,@dariusporter68 Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol #not,0
106,Sony pulled a movie bc we're scared of a country that can't even keep its lights on at night? Even motel 6 can do better than that. #Zing,0
3472,@Exposing_UKIP @UKIP haha that's cool! I had a feeling I'd need a #sarcasm considering the actual racist comments. Keep up the good fight ;),0
439,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe #Sarcasm #TotallyStillGoingToDrinkTheRedbull,1
1664,We hold these kids back..... #irony #RUT340,1
795,Casper the friendly ghost on 2 levels! #thingsmichelleobamathinksareracist,0
741,@ColossusBets reminds of me of myself when i was younger||#not,1
2198,@torrentfreak We should monitor them... #sarcasm,1
2478,@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations #not,1
2793,@TheWarRoom_Tom I am sure this has made your day. LoL #irony,1
1315,"Love ya Jerry, but what the heck was that?",0
1696,Americans love guns more than ever! http://t.co/U9pHYAzcvx #Chicago #Detroit examples of strict #gunlaws yet have the most crime #irony,1
94,"Apparently my youth group thinks ""Are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme http://t.co/dBARs2XXTa",0
2349,Getting ready #yesterday #christmaseve #lastnight http://t.co/4Y93g5eol3,0
3150,Today has been such a shitty day,0
18,I guess my cat also lost 3 pounds when she went to the vet after I've been feeding her a few times a day.||#Eating|#food|#Not |#WorkingOut,0
2162,Well today has just started off great. #not,1
2471,I love working for an hour and not getting paid for it #not,1
1428,@sickill buuuut fast iteration and prototyping to production-ready code! #sarcasm,1
2134,@Tbose_BestT   People who are drinking and driving #not now please,0
623,#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @i2imovement #words #wisdom ... http://t.co/MjXdZCZDud,0
134,@YasminaBen1 please note #sarcasm in last tweet before you kill yourself ;) many good pros including @BalancePhysio can show you best usage,0
1679,#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf,0
257,...but then it started itself and made the Windows noise. So starts this exciting day of mine...! #Not,1
1089,"Hi Orgabeh, so we meet again. I think you're my soulmate. 😍  zzzzZzz 😫 #Sarcasm #patience",1
1261,Mom: how about we bring your physical trainer Dunckin' Donuts. |Yes.. bringing donuts to a fitness fanatic would make perfect sense #sarcasm,1
2044,"@ITVDean if aguero is out for a long time, city could buy bony in January!",0
448,@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,0
2770,@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp #not,1
3040,girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow #not,1
54,loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection,0
1571,Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed. http://t.co/SV4j6clfUB #NOT,1
1984,@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter,0
140,@DFDSUKUpdates why all the delays? #not happy,0
1885,"@HELENOHENZO Your not understanding something, does #not make you an expert in the field.",0
3551,@CollegeGameDay fan-freakin-tastic! Can't wait #sarcasm,1
3329,#IRONY : #BlackOnBlackCrime comitted by|#BlackLivesMatter #Protest in #FERGUSON ?|http://t.co/SEPGzy9Bzb|Post RTs @|http://t.co/OXybfwwWb6,0
516,Loving how dominant the SEC is #Pause ..... #Not,1
1263,Thank you Harding science department for only giving us 55 minutes for our final. #not,1
689,NYPD blog: http://t.co/TJP2KAP9du  Don't you feel safe and protected? #NOT #ICantBreathe,1
562,@CeciAlbiceleste @MarinaOLoughlin #apologies *scoffs humble pie*,0
521,"we are all the same race, HUMAN the only race supported by the Human Genome Project @CalFreedomMom @RBRNetwork1 @msnbc @CNN @dkuck15138",0
1537,NO PAİN- NO GAİN ! |#Fit #Fitness #gym |#No #Not #Give #Up 👊💪 http://t.co/SUDpHIbdEZ,0
3348,It's funny because your a fake ass bitch :) #yourAtruefriendtoher #not,1
459,"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",1
3363,"@ae_g_i_s nice, lazy search in google scholar couldn't find a free copy - openaccess for the win #not",1
2325,Watching Christmas movies alone is like so much fun. #not,1
3474,@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai #not for Elrufai#he represents the masses#so it is our victory#,0
3736,"Giving 200 Cr. Water Subsidy to ""Public"" is a CRIME & Wasting 200 Cr. On Advertisement is DEVELOPMENT...Waah ji waah http://t.co/Q6XoGUmL9T",0
537,Love waking up to no heat in my apartment #not #socold,1
141,@bwinter Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,0
1353,@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. #not,1
2465,.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.,0
2546,Girls who put their area code in their instagram about me...so clever! #sarcasm #stupidsauce #mymomcoulddobetter,1
2223,the #irony that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda,1
1902,Good luck today DJ Durkin. It is NOT great to be a Florida gator. |#not |#fuckUF,1
3654,@little_lab_rat @musing_ngaio I love button pushers! #sarcasm,1
2760,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. #Sarcasm,1
142,"Looking for quality music check> @215KKastilano hot record ""What About"" https://t.co/uORTl9eFBO",0
109,@terry_legg @SR_Duncan @KateOnTheGo It wasn't for one person. It was a business expense.,0
226,Yay I love being awake at 5 in the morning 😀🔫 #sarcasm,1
404,Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes #not #serious #or #efficient',0
756,Rolled out of bed for closing.... #ilookreallygood #not,1
81,@PotPolitics @foxnewspolitics Sent it but too slow. I had already posted.,0
1611,@MU_Foundation @ManUtd Nice to see @LukeShaw3 taking the time to visit a poorly fan (in hospital Phil Jones)  #Sarcasm #Alwaysinjured #MUFC,1
2814,Lol... That's real cute 😒 #not,1
2886,@AdamRubinESPN # SHOCKING #NOT,1
3712,My dad's such a big kid on Christmas morning waking everyone up so bloody early,0
57,"None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum http://t.co/ituc6zpusB",0
1178,Gee faculty at nicholls are so helpful #not,1
1134,The two constables -- Veer Pal Singh Yadav and Avnish Yadav - did not have any criminal record. - NDTV||#irony,1
53,i decided to become my own boss to have more free time.. now i have no time left whatsoever. #irony,1
3577,Don't give up what you want most for what you want now. #inspiration #motivationalquotes #startup,0
3094,@kwelch31 Really? #Sarcasm,1
2080,@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.,0
489,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay #not,1
331,"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming. #not #somadatBandHandadorama",1
3343,The oh-so-classy [#sarcasm] @SamuelLJackson also belittled the #ALS #IceBucketChallenge in his disgusting little video.||#NotInMyWallet,1
2593,One more reason not to shop at #Walmart. They make you feel you're not in America! #sarcasm #shopping #Islam #tcot ~ http://t.co/tvOu9XoN4z,1
3192,I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.,0
567,@Shaneonair large companies don't pay tax and get away with it.individuals who don't pay get locked up or fined. #irony,1
381,Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask #sarcasm,1
3787,2014 was the year @Fionan_b and I became Lords 👑 #watchthelordman,0
2235,"Peshawar school massacre: Pak must know their greater enemy is terrorism, not India.#Peshawarattack",0
773,#TGIF oh just kidding I have 30 mins from one job to the next. love 12 hour days. #serverlife #sarcasm #nolife,1
411,A burned tongue is a lovely way to start the day #sarcasm #ouch,1
2836,@quiksilverindia The only place where you don't wanna sit on the seat that you earned. #Irony|#Dancing |#QuiksilverGoesSupersonic,1
136,"@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp",0
