dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
polarity,Jeez it 's a lovely morning out ! ! :dashing_away: :droplet: :sweat_droplets: :thumbs_down:  #Ireland #December,1,0.98792434,0.9938268,0.7776377,0.9889642,0.9882786,0.9794399,0.7582718,0.20935561,0.9948112,0.9761621,0.2177399,0.41263846
polarity,I swear . I can  stand little fucking girl . I want to punch her in the fucking face . Bitch needs to go home for real .,0,0.030690879,0.0055110482,0.5519517,0.7533454,0.024111548,0.025818085,0.095082,0.059806034,0.04774382,0.054073352,0.6655243,0.77019596
polarity,#Libby #Lane #appointment : #Women #bishops #debate  #over : The appointment of the Reverend Libby Lane as the ... HTTPURL,0,0.0042485106,0.0019704076,0.061067697,0.038546897,0.014004613,0.015038857,0.05149844,0.049192753,0.0181512,0.019047238,0.3839677,0.12384564
polarity,Waa mockingjay part 2 tahon depan meh 20 Nov 2015 wtvr Night at the museum 3 #mustwatchb4decemberendssobssobs HTTPURL,0,0.011304722,0.0036331755,0.049060557,0.02705211,0.047794644,0.022550395,0.06895192,0.1621045,0.039022155,0.034541808,0.0874614,0.065316334
polarity,@USER @USER Because Bill makes too much money making speeches now and he 's so honest :) ,1,0.99573994,0.9946175,0.9507737,0.9870417,0.9918105,0.99011445,0.9764875,0.9736347,0.21017586,0.9154,0.9181198,0.90114236
polarity,"@USER Hi ! I have just received a photo of my dear parcel from China , amazing he is travelling around the world ! ! ",1,0.9972791,0.9971464,0.1251327,0.9889114,0.030790344,0.03079911,0.047762092,0.771534,0.87152314,0.76986873,0.73515105,0.40290296
polarity,@USER oh mature girls ,1,0.9929328,0.9918805,0.1544924,0.9878171,0.9918109,0.99069303,0.9730661,0.96918654,0.9930861,0.98088753,0.46059126,0.20579898
polarity,"soon , stop , wtf , and omg are deff my fav things to hear :face_with_tears_of_joy: ",1,0.99686784,0.9955113,0.4949694,0.99066,0.9912696,0.9906598,0.099645235,0.33188114,0.9104614,0.7672168,0.15760413,0.23479217
polarity,@USER I moved here from north Jersey and was a big Rangers fan until the Coyotes came to town . Where are you from ?,0,0.006127626,0.003553387,0.3779322,0.17475317,0.019903937,0.023366105,0.061949402,0.15179819,0.028633192,0.024209423,0.7096431,0.05086116
polarity,girls put so much effort in dressing nice for school .. I 'm over here in my oversized sweats and vans #maybetomorrow ,1,0.99673826,0.99623066,0.6148833,0.9868727,0.9818615,0.9758946,0.12638243,0.11646664,0.98367196,0.9784902,0.34401092,0.5974333
polarity,Lol ! I m enjoying it :women_holding_hands: #Talks #Crazyness #SheNeverLeft  sleepy ! ! :smiling_face:,0,0.08750667,0.032486737,0.7548548,0.8791333,0.972729,0.92140627,0.9702266,0.9695179,0.9671172,0.7899902,0.74285156,0.5251144
polarity,@USER Gotta love those racially based awards ! ,1,0.99780434,0.9966864,0.9391502,0.9909061,0.99160343,0.99092966,0.9706764,0.97168106,0.99559844,0.976148,0.9513034,0.79249895
polarity,".. @USER : Keeping the big channels big , and the little channels irrelevant since 2014 . #GoodJob ",1,0.99582654,0.9933767,0.91074026,0.9844013,0.9913412,0.9908619,0.97693706,0.973709,0.9825571,0.9801631,0.768176,0.8469329
polarity,Nit pick at every little thing guys . Keep doing that . That 'll show the team you 're behind them . ,1,0.9896644,0.99585825,0.68463826,0.99074966,0.9746668,0.9893685,0.97329235,0.95280904,0.7321439,0.1421144,0.8319187,0.67135847
polarity,@USER kabhi I 'm messier than usual messy wesay :persevering_face: I need chai & I 'm resting for last 2 days . May be this is the reason .,0,0.005526077,0.0026487354,0.10581721,0.05203893,0.020839898,0.022471366,0.062271256,0.08459959,0.024526715,0.02904949,0.14938366,0.6861132
polarity,I just earned the ' Photogenic Brew ( Level 21 ) ' badge on @USER ! HTTPURL,0,0.007998434,0.0013785247,0.030553663,0.012467629,0.046040248,0.043415457,0.10406855,0.09002875,0.78416437,0.5748386,0.11533907,0.035237815
polarity,My bed time stories are awesome  #theyllgiveyounightmares #ohwell #youaskedforit,1,0.9977708,0.99685466,0.7217623,0.95960164,0.992284,0.99162954,0.976654,0.9712985,0.9960752,0.9786758,0.27957067,0.912146
polarity,"HTTPURL #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg , …",0,0.0040846756,0.0019789462,0.033076234,0.08964391,0.033815295,0.048562475,0.0633327,0.06491697,0.8814189,0.56969553,0.20707428,0.09412869
polarity,Today I 'll lecture on CRM investments & shareholder value ... So excited ...  :smirking_face: I 'm sleepy :sleeping_face:,1,0.9968651,0.99688464,0.45033523,0.9897502,0.99119884,0.99043286,0.33606982,0.72843623,0.4855991,0.26816362,0.25421956,0.18704072
polarity,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK . That 's alright then .  HTTPURL,1,0.9959545,0.9941605,0.61569476,0.98831826,0.9886113,0.98737156,0.9710352,0.9717423,0.9589634,0.90027463,0.36141458,0.96877754
polarity,Just great when you 're mobile bill arrives by text ,1,0.99841356,0.996847,0.87411535,0.9883072,0.9914949,0.9906254,0.97493196,0.97499007,0.9898116,0.97325426,0.6423966,0.24497913
polarity,My secret name is lizard squad . I like to ruin people 's fun time . Follow and rt to a billion and you 'll have fun . #psn  #giveitup,1,0.8981011,0.8811791,0.89118505,0.7109356,0.9832171,0.9803013,0.9748232,0.9657575,0.95321894,0.82019246,0.33722082,0.8847039
polarity,American Kids starting playing and now I 'm super missing #summer2k14 #kennychesney,0,0.07478782,0.002812527,0.041256845,0.017611185,0.17534971,0.49769455,0.04344086,0.049845904,0.23305945,0.38293156,0.10874191,0.11843714
polarity,Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:,0,0.35554156,0.007115702,0.7215802,0.1456116,0.20305616,0.08395001,0.048133392,0.046377596,0.980903,0.8779632,0.4011551,0.45948592
polarity,Full on man flu just in time for a weekend of work ! ! #awesome  #coldandflu,1,0.9974957,0.9961474,0.45431998,0.5305208,0.9917794,0.99122405,0.9682584,0.95392984,0.9953969,0.98175037,0.16990924,0.17083348
polarity,Casper the friendly ghost on 2 levels ! #thingsmichelleobamathinksareracist,0,0.048776917,0.0027980013,0.18293697,0.11326803,0.98626804,0.9613048,0.8908784,0.9581985,0.96251225,0.95451605,0.1799929,0.2776408
polarity,"@USER "" Dirk 's got a lot of moves I 'm trying to steal . "" - Kevin Durant on his one-legged fadeway",0,0.009585656,0.0036132776,0.8264811,0.479336,0.6096173,0.97091347,0.5040031,0.76282156,0.18929699,0.0905642,0.36583143,0.63054574
polarity,"#HybridCloud needs hybrid monitoring ... monitor Azure , plus apps and dbs , from SCOM HTTPURL",0,0.0038674453,0.0013881722,0.046890944,0.018389279,0.027993543,0.03014408,0.07922855,0.08775761,0.14413421,0.0485532,0.12522462,0.036441505
polarity,The routine texting irks my nerves the most but I guess it 's the thought that count  #needAnewRoutine,1,0.96781206,0.98110986,0.042195268,0.98286587,0.05089494,0.03363382,0.058289524,0.089279085,0.7643788,0.89463276,0.14803326,0.09290531
polarity,Shhhhhh ... nobody move ... they 're playing a NON-electronic game together ... NICELY ! ! ! ... HTTPURL,0,0.016637862,0.007197828,0.27842394,0.0669306,0.99107283,0.9890164,0.97299993,0.96200204,0.25199136,0.11186498,0.33633816,0.77546686
polarity,Still can't believe my teammate is engaged ! #Holymoly #RingBySpring #TurnUpppp @USER,0,0.0062631294,0.0028859454,0.22874407,0.30019546,0.025952246,0.036999565,0.038587715,0.048096344,0.97297734,0.8428577,0.6946012,0.85948515
polarity,@USER oh lordy ! Eating out was the hardest or going to someone 's place . Esp as I do n't eat meat . * eye roll * what can we feed her ?,0,0.005379218,0.0024765572,0.81982785,0.70994246,0.019753654,0.018865174,0.05960347,0.06662109,0.023650417,0.033564437,0.42860538,0.75944173
polarity,Hahahhaha that really made me jelouse ,1,0.99813217,0.996829,0.91219825,0.9896528,0.99018025,0.96126753,0.930517,0.8207394,0.989763,0.97263587,0.85133076,0.8450529
polarity,Oh it 's just Skrillex no big deal .. I see him on the daily ..  #skrillex #rave #edm ... HTTPURL,1,0.93565893,0.97709376,0.0816649,0.98617935,0.97813064,0.9690698,0.9512621,0.7855783,0.96428794,0.6287925,0.17645067,0.8088581
polarity,Fucked up .  in the mood at all,0,0.23534387,0.037065413,0.36944762,0.9571962,0.027539317,0.0482005,0.14480972,0.117792726,0.108003564,0.047895025,0.38784823,0.057048567
polarity,@USER @USER sounds like #Cubs wo n't have room for Lester battery mate David Ross .,0,0.0029808485,0.0013616476,0.9221251,0.923715,0.07537237,0.08041246,0.91867954,0.9541777,0.7107,0.30645594,0.9475769,0.95256364
polarity,"do n't knw how to react everytime sum 1 says me being in a wheelchair "" inspires "" them ! im just living they same you are dude",0,0.016413229,0.0025013778,0.28868818,0.3913473,0.02932822,0.037440892,0.1409368,0.41414797,0.07719702,0.04440255,0.8943251,0.9512468
polarity,. @USER yeah . Tones are the most obvious things in tweets . ,1,0.9832425,0.9877537,0.31357142,0.9894692,0.75100493,0.9887186,0.97546726,0.9514791,0.36115626,0.11729901,0.2576194,0.5157894
polarity,@USER is so funny rn :grinning_face_with_sweat: ,1,0.9974438,0.9957675,0.34780943,0.989703,0.94899243,0.86881393,0.3198797,0.13003893,0.9330186,0.83086044,0.9102159,0.9061642
polarity,"Looking for @USER practitioners ... Anyone out there , or recommendations ?",0,0.007200309,0.0019852314,0.057184823,0.048047718,0.019539135,0.025244042,0.039476696,0.043468174,0.024439318,0.0194236,0.27124107,0.19093598
polarity,@USER The Raiders are . I guess we 'll see how things play out tonight .,0,0.003495869,0.0018148093,0.5961807,0.41962093,0.034348533,0.07138565,0.97222733,0.9637522,0.085935615,0.045663264,0.8490078,0.12297021
polarity,Just got the message I need to start working at another location . Brilliant !  now rushing towards second location . Oh god I hate Mondays,1,0.93507963,0.92736846,0.81060857,0.9766177,0.9910739,0.9905083,0.9641364,0.9661618,0.9765577,0.9758714,0.55032665,0.75726223
polarity,@USER lol :beaming_face_with_smiling_eyes: .. Will let my kids know when they get up in the morning .. Thanks for the tip,0,0.0069632153,0.018032601,0.84380955,0.46749747,0.083355844,0.0594889,0.19613853,0.23789674,0.6115749,0.43886366,0.65813,0.13996926
polarity,@USER @USER Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything ? ? ? Yay ! ! ! ,1,0.9925237,0.9900883,0.9448911,0.98892844,0.9913511,0.99070334,0.9776479,0.97602695,0.9750236,0.9095025,0.90928274,0.95775837
polarity,@USER Frisky at 2am ? That 's nothing new . ,0,0.9962717,0.995756,0.9036159,0.9900497,0.98777604,0.9800031,0.9705127,0.96904,0.9858233,0.9444606,0.82553893,0.74227345
polarity,"By @USER "" :fire: :fire: :fire: @USER Gears up to release its next issue :SOON_arrow: ' Wifey Series ' with #covermodels ... HTTPURL",0,0.016780699,0.001942955,0.029569186,0.016891245,0.021581627,0.015256047,0.042933207,0.049213056,0.017704917,0.030661423,0.14603117,0.07259631
polarity,@USER @USER trading a SP for a defense-only SS ? Brilliant trade . ,1,0.99463177,0.993946,0.94571185,0.9887883,0.991098,0.98959655,0.9733675,0.96306807,0.9933308,0.975268,0.9533354,0.93537116
polarity,@USER @USER we all know how well we did under Erickson . ,1,0.98398626,0.9896717,0.66055495,0.9885875,0.9861124,0.98900163,0.9731376,0.9621622,0.86368597,0.9511177,0.37368602,0.27338487
polarity,@USER yes mother as you wish ,1,0.9929904,0.99396706,0.4077807,0.9899568,0.8773996,0.69953316,0.95646113,0.9649284,0.48077452,0.65638536,0.46467516,0.25328514
polarity,@USER Presumably you have evidence to back this claim and it 's not simply a feeling you have based on your interactions . ,1,0.9872802,0.9941088,0.27003747,0.9889374,0.032292288,0.051793043,0.90490836,0.7830436,0.11620779,0.12499407,0.25495544,0.0710573
polarity,day 3 : sun | but it 's not sunny today :cloud: | #DecemberPhotoChallenge #france #sun #or  #today #day3 ... HTTPURL,0,0.0041390755,0.0049640154,0.032004263,0.02036006,0.016390204,0.016755989,0.04744977,0.05746233,0.015676107,0.015515288,0.08935499,0.094680555
polarity,Catching up on the RHOA ! ! ! #love the drama,0,0.0950245,0.014657675,0.9173525,0.10948955,0.990071,0.98809075,0.260871,0.20467362,0.994831,0.97350883,0.14161672,0.42880136
polarity,@USER so I gave up and am now heading for bed orz,0,0.0029410615,0.0018781483,0.2651546,0.17988084,0.028898004,0.026262324,0.05992841,0.05303661,0.034859687,0.041500162,0.17854711,0.34879565
polarity,Isabelle sends me the nicest texts  :persevering_face: :confounded_face: :broken_heart:,1,0.99714965,0.996772,0.086170994,0.98839873,0.98536193,0.9876353,0.1360478,0.04919688,0.95523936,0.956569,0.15096135,0.24103072
polarity,Well @USER I watched'Making of ' clip about Drive Rescored . Now I see how easily composers do it !  HTTPURL #,1,0.98519564,0.99270976,0.041552432,0.9865726,0.049186274,0.19799216,0.58823353,0.8395769,0.78381634,0.6408367,0.16603827,0.09208551
polarity,@USER @USER he 's the detective ! ! ! lol  #OrTypeCast,1,0.9952478,0.99190086,0.7993711,0.9881902,0.44309878,0.2620928,0.4731835,0.55468243,0.7086763,0.94190896,0.30439034,0.92578936
polarity,Listening to the rain in bed #Peacefull :umbrella_with_rain_drops: :sweat_droplets: :droplet: :sweat_droplets:,0,0.31858644,0.0054872525,0.08455692,0.06096238,0.5551878,0.4104484,0.09411839,0.08885009,0.06431875,0.04056213,0.090417996,0.032430515
polarity,A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile,0,0.16206494,0.0031247563,0.080287695,0.12183,0.1148585,0.06031395,0.85923254,0.47856238,0.5809507,0.067156166,0.29975885,0.06308266
polarity,"Read at HTTPURL the news ' #Media #Struggle #to #Save #Obama ,  #the #Country '",0,0.004426407,0.0028208257,0.06636322,0.029244497,0.018213818,0.0212524,0.5636892,0.08781657,0.015293071,0.023994109,0.49847123,0.12389704
polarity,just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours  #BLESSED,0,0.9941393,0.9825832,0.1801618,0.98643374,0.98947537,0.9893679,0.8328641,0.093714245,0.97655964,0.9808765,0.19223501,0.22231677
polarity, going HTTPURL,0,0.0049708607,0.0021635294,0.038383085,0.025979882,0.1558134,0.091512606,0.104809135,0.15161723,0.29550064,0.15693334,0.13810158,0.0658614
polarity,Thank you Aidyn and Adele for getting me sick . ,1,0.995874,0.99625266,0.86722827,0.9877418,0.99102825,0.99049896,0.97322685,0.9722555,0.7414273,0.84951335,0.65161467,0.118434206
polarity,Follow > @USER now for great tweets about starting an online shop ! HTTPURL StartOnlineHere,0,0.0046793944,0.0029828756,0.035934556,0.01714237,0.022264622,0.031173218,0.058227394,0.07691925,0.88494444,0.7204762,0.13548644,0.28051147
polarity,"@USER : So happy I got an offer from Trinity Laban , I 'd take Greenwich over Leeds any day leeds is where it 's at :woman_dancing: :raised_hand: ",1,0.9970245,0.99441093,0.8989725,0.9890322,0.52451026,0.39061013,0.17173898,0.79458976,0.7102038,0.6838686,0.7898467,0.92114615
polarity,Waking up with your cat attacking your hand is always delightful ... ,1,0.9978708,0.99629045,0.78188974,0.98559266,0.9914409,0.9909836,0.97202086,0.95827466,0.9960294,0.974356,0.8250296,0.41312933
polarity,"@USER my mom told me not to do it , but I 'm fine",0,0.0025600086,0.0016100891,0.43857574,0.10677265,0.052486446,0.039040506,0.074906446,0.072971754,0.08613153,0.037243,0.15439892,0.039222434
polarity,"The ultimate "" How to "" book ... HTTPURL",0,0.006917802,0.0012481558,0.024577798,0.016661892,0.9625871,0.9886064,0.5081362,0.1167467,0.8592739,0.46769997,0.15773946,0.15863638
polarity,@USER @USER @USER too much of that herb . New trend of potheads contributing to society maybe ? Darn that ,1,0.98533756,0.98186296,0.8952867,0.9880832,0.3430541,0.42471853,0.8299095,0.7754772,0.1292869,0.08924591,0.94080204,0.9271424
polarity,Just a @USER article re : a robot arm you can control with your mind . Meh . Nothing huge .  #science HTTPURL,1,0.36560503,0.6822044,0.50725603,0.9852159,0.96303046,0.9655249,0.27463102,0.16394755,0.7151039,0.7502371,0.29058853,0.08401881
polarity,@USER @USER not knowing that it was about covering the points has n't kept us from winning two weeks and almost winning a 3rd .,0,0.0030196111,0.0015863148,0.68910915,0.46457276,0.04711864,0.08785443,0.9620751,0.71277153,0.3042604,0.5937256,0.25438628,0.52467036
polarity,I hate when random people get in the hot tub with me #favthings  HTTPURL,1,0.99332994,0.9950059,0.39144912,0.98447,0.9788068,0.9871622,0.21107584,0.08182006,0.8721722,0.9052552,0.4685779,0.75092334
polarity,okay back to studying for math final,0,0.45199817,0.0033738245,0.301708,0.15263338,0.7784667,0.48268253,0.15059042,0.09366804,0.9889818,0.98204076,0.316622,0.104492046
polarity,"@USER sorry , missed off my  tag from the end of my tweet",0,0.112016164,0.04666759,0.20360017,0.06428003,0.020388108,0.018673101,0.061556373,0.070267335,0.081372604,0.046551064,0.353153,0.12033518
polarity,Why do I have to have a good game then a bad game and then a good game then a bad game again . :expressionless_face: :enraged_face:,0,0.036261912,0.0041431435,0.8498879,0.75024253,0.07648893,0.041400142,0.18476966,0.088118106,0.05706952,0.03398865,0.8492937,0.1750163
polarity,A new year about to start | So many people came so many went | But always wat 's gone is better .,0,0.010354926,0.00204421,0.13072357,0.15170215,0.02140153,0.032248553,0.07952529,0.06647744,0.13066545,0.03748846,0.15387818,0.07895172
polarity,"Accidentally breaking your own computer when your tech support ! Haha , talk about employee of the month  #techSupport :laptop: :floppy_disk: :water_pistol:",1,0.99634856,0.9927816,0.78590816,0.9879265,0.99081904,0.99066275,0.9741785,0.9690243,0.9654215,0.97500587,0.8507292,0.54482806
polarity,@USER you could probably just call or text her that information . #allcelebritiesarefriends ,1,0.99399614,0.99484295,0.3087011,0.9877223,0.98849607,0.98830986,0.94890267,0.9590138,0.97294676,0.978681,0.2509497,0.92251813
polarity,Jimi Agbaje is a fine man ... in respect to public service what notable landmark has he achieved ?  Tested | Jimi ... HTTPURL,0,0.44177958,0.5012135,0.21146424,0.9870997,0.08866003,0.23048505,0.7912613,0.8165034,0.24429406,0.05494841,0.6226323,0.46657062
polarity,"I was doing great with this summary of my year until I got to June 27th , and the weekend of @USER ' s birthday . #rivertrip #groupchat",0,0.008163848,0.0030556966,0.1485441,0.036928173,0.15589958,0.6454816,0.055094276,0.097208016,0.4885866,0.8521248,0.12523817,0.01917477
polarity,Gotta love the sound of rain beating against the window on Christmas Day ..  #whereswinter,1,0.9975044,0.99651223,0.6316036,0.9889854,0.99156207,0.9912676,0.97390544,0.9716168,0.9938263,0.97803795,0.9018986,0.9586447
polarity,thankful our stat teacher is dropping the lowest quiz @USER #lifesaved ,1,0.99742776,0.9960098,0.9556126,0.98858553,0.99230474,0.9909541,0.97112966,0.96436477,0.99531907,0.98081857,0.2332065,0.44317225
polarity,Huge for @USER RT @USER Congrats to today 's #12DaysOfChristmasSweatersContest winner @USER ! HTTPURL,0,0.005428277,0.0035917894,0.02473484,0.01838964,0.021011496,0.020792566,0.048478823,0.0484474,0.66027087,0.78877157,0.33102193,0.35601506
polarity,You really know how to treat a girl ,1,0.996885,0.9966965,0.97100943,0.99180555,0.9861558,0.9700809,0.9705354,0.85612875,0.37388706,0.2236104,0.9012015,0.89763355
polarity,"Yeah , the prom is the most important event in your life ",1,0.99790704,0.9965389,0.49366778,0.9882135,0.99159265,0.9898261,0.9757026,0.97353053,0.99394965,0.97916484,0.6214955,0.29959375
polarity,"BM "" gives me "" from 3 pm to 8 pm with my son today , that 's fair huh ?  !",1,0.99497706,0.99442756,0.96867204,0.9880761,0.9915296,0.9872006,0.97610486,0.9733569,0.97980964,0.9691682,0.87882346,0.8760488
polarity,Over on CBS at noon is #BALvsMIA . FOX has #SEAvsPHI after the #Saints . #NFL,0,0.015475659,0.0033730746,0.17638469,0.070564635,0.022039058,0.025673855,0.08135111,0.0903037,0.023881992,0.028967204,0.55413187,0.1357956
polarity,Photo : Abstract Tribal Bubble Jumpsuit Size : s-xl Cost : $ 39.99 HTTPURL,0,0.022024153,0.0017386408,0.042113613,0.014530819,0.023433145,0.036067113,0.05972707,0.058943868,0.040754717,0.029120848,0.3040525,0.04340978
polarity,@USER @USER really ? My respect for feminist / womens movements is through the roof .  !,1,0.9959817,0.989958,0.43810767,0.9858723,0.991109,0.99000883,0.96524507,0.933362,0.99182254,0.8855356,0.93210495,0.95732564
polarity,Perfect time to get sick :crying_face: ,1,0.9977436,0.9965873,0.8788316,0.9892135,0.99097437,0.99051017,0.96761405,0.9596751,0.87507015,0.97377,0.7219141,0.64129144
polarity,330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year . #yippee #happiness ,1,0.997436,0.99634117,0.8961402,0.98765767,0.9916391,0.99097365,0.9767875,0.9749044,0.9817077,0.9785639,0.7910989,0.24217498
polarity,Hearing gun shots when I first wake up makes me feel like I 'm in Compton . What a wonderful way to wake up . :red_heart:  #imscared,1,0.9950658,0.9932086,0.34496224,0.98560065,0.9917999,0.99118793,0.9750073,0.9728529,0.97734356,0.5481615,0.41054976,0.11144496
polarity,A #Sagittarius will always chase what they want until they get it .. | #keepgoing HTTPURL,0,0.0045579956,0.0024239651,0.0655076,0.023049958,0.019880738,0.025798282,0.080172464,0.10153397,0.02877229,0.06605905,0.13351636,0.5556785
polarity,i literally love when someone throw me in at the deep end  #tough #life,1,0.9894565,0.99652207,0.898036,0.98883796,0.9919201,0.9912549,0.9776384,0.97170097,0.99164337,0.9725073,0.91821545,0.5055898
polarity,"@USER add some "" Your Baby Can Read "" DVDs ... ya know ... just in case lol :smirking_face:",0,0.017978976,0.0022357919,0.7507331,0.07694642,0.09797401,0.06708186,0.8668276,0.6813074,0.17757641,0.095832035,0.47277075,0.7849366
polarity,make up hours sound fun . ,1,0.9969234,0.99643517,0.94400823,0.98961747,0.9918745,0.9904835,0.9773311,0.9740388,0.9909246,0.9598052,0.8717284,0.8017336
polarity,"Race 5 at Sandown dogs tonight sponsored by "" Dandenong Budgie Club "" | Hope that 's a joke . | Love a seat at that table  #nerds #getalife",1,0.9956423,0.9939819,0.48720163,0.9851895,0.99193853,0.9903833,0.9774316,0.97386533,0.7369453,0.8835748,0.929965,0.7403577
polarity,Gotta record my favorite show Tamar & Vince season finale ! ! ! :purple_heart:,0,0.10518096,0.029071512,0.07849825,0.03267902,0.039009638,0.24054596,0.068218365,0.08224311,0.36021796,0.95758253,0.108297646,0.045147054
polarity,There 's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam ! ! ,1,0.99714535,0.99669254,0.90663624,0.98829424,0.99178386,0.99079835,0.9734215,0.9641435,0.9934229,0.9774759,0.9462032,0.84339327
polarity,36 hours no food no drink going strong  #givemeabrew :folded_hands: :loudly_crying_face: :hot_beverage:,1,0.9961169,0.993614,0.12397656,0.98989236,0.981977,0.940106,0.1349386,0.09807852,0.03531711,0.036612865,0.166166,0.08932863
polarity,@USER Yeah no I 'm still laughing . It 's not even that funny and I 'm still laughing,0,0.0055341492,0.00273303,0.2943562,0.252821,0.9245744,0.6620816,0.18737467,0.073847964,0.41519496,0.09296953,0.2362678,0.043737285
polarity,Went to check on 10 cause it was way late for sleeping and BAM she was never here . Why did no1 find it important to tell me this ? ? ?,0,0.016969712,0.0033400198,0.4824989,0.5423175,0.94580346,0.89775527,0.94891363,0.95577157,0.16620934,0.07133118,0.3208692,0.65976405
polarity,lol has his website been suspended again ? @USER @USER,0,0.003432663,0.0016358444,0.72221047,0.5815357,0.030277863,0.080319665,0.96984875,0.96702665,0.28869298,0.3143664,0.5221609,0.78961015
polarity,"@USER If it 's a "" Blue Ribbon Panel "" , then it will be all good . ",1,0.99537164,0.9948125,0.7212184,0.98975044,0.9228972,0.87244344,0.9428869,0.938248,0.98383784,0.46978366,0.16574413,0.17966369
polarity,So excited for a whole new episode RHOA love this show ! ! !,0,0.6851919,0.028619675,0.5061947,0.28814852,0.35185492,0.575373,0.045385223,0.061281905,0.9918208,0.9760692,0.71982175,0.20806219
polarity,She can get it raw ! ! !,0,0.017806008,0.02050471,0.62087494,0.1373672,0.06738608,0.109469235,0.2363479,0.42180413,0.46733597,0.88442105,0.40781626,0.82784736
polarity,"@USER @USER @USER Yes , and conventional taxis drive verrrry safely . #pfft ",1,0.98672044,0.8680357,0.7023094,0.98645246,0.98963356,0.9877608,0.9755132,0.96765465,0.9893086,0.9760583,0.96451926,0.9575538
polarity,Great way to start of the day ,1,0.99832696,0.99675864,0.75868654,0.98919874,0.9908427,0.9897239,0.96241957,0.9649051,0.99403703,0.95748717,0.7267894,0.39817268
polarity,"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:",1,0.9972023,0.99600214,0.8794076,0.9827255,0.9914709,0.9909978,0.97442526,0.9737119,0.9921124,0.9542289,0.85373414,0.10989935
polarity,A chunk of my hair got stuck in the blow dryer and I had to cut it out ... That 's always fun ..  :expressionless_face:,1,0.9974069,0.9969304,0.7841111,0.9880768,0.9915631,0.9912055,0.9689334,0.9383773,0.99446553,0.9739368,0.32028192,0.042204604
polarity,Being mom tonight was both refreshing and a real tbt,0,0.64017487,0.0031627824,0.1341206,0.0432073,0.9670639,0.96982306,0.33120754,0.067831695,0.9948651,0.9725949,0.15854056,0.07880073
polarity,#sorry  #sorry I always do this ... #cant #help #it #im #an #asshole #like #that HTTPURL,0,0.029621527,0.021399572,0.09702495,0.025699252,0.015246045,0.019762997,0.10063297,0.08308277,0.015537979,0.029694378,0.6239507,0.4758094
polarity,13 voice mails at work is always lovely ,1,0.9985083,0.99683714,0.910586,0.9886529,0.9920473,0.9910781,0.9732511,0.9586664,0.99575835,0.9759527,0.12708133,0.18548828
polarity,"If BJPee hv balls , do dare to lift ristrictions 2mro ahead of Modi 's #Kashmir visit , Kashmiris wl show u how much thy love #Modi . | ",1,0.98497665,0.9844206,0.71566314,0.9904682,0.8070884,0.9531972,0.9602519,0.9620754,0.034892604,0.02833103,0.82094395,0.9526052
polarity,Oh this will end well .  RT @USER : Military-Style Tech Finds Way Into School District Safety Measures HTTPURL,1,0.9921852,0.9896584,0.5146612,0.98892444,0.9906825,0.9903776,0.937915,0.9534626,0.9923915,0.96659976,0.25370076,0.10375497
polarity,@USER Ca n't wait to play the #BFHardline Beta with you XD #Epic,0,0.0075916834,0.0042022457,0.03403473,0.024641173,0.56486255,0.3207734,0.10693511,0.17945173,0.993664,0.94278693,0.28891236,0.57385844
polarity,@USER @USER @USER His tweet in the context of his history is what makes it a clear bait .,0,0.0021113285,0.0016173043,0.3681285,0.23725517,0.023621872,0.04657774,0.071339466,0.14732115,0.23207724,0.077286564,0.60791236,0.38203493
polarity,How do we end up talking ? .. oh wait .. we do n't talk .. whooops #cutestcouple ,1,0.98373175,0.9946168,0.93990755,0.98888505,0.8867366,0.9852802,0.9749537,0.9675916,0.39014518,0.9162356,0.70518976,0.8966228
polarity,Used my brains and stopped drinking at 8 and been on the tea feeling sober and good .. Bring on tomorrow :face_blowing_a_kiss: :face_blowing_a_kiss:,0,0.48361254,0.011599723,0.870037,0.56912524,0.5026849,0.2430201,0.21819893,0.46275368,0.52338177,0.08798983,0.34989622,0.41738248
polarity,love studying for anatomy :beating_heart: ,1,0.998026,0.9967722,0.92938083,0.99013954,0.99201876,0.9902694,0.9729653,0.95946324,0.99600464,0.9687556,0.883526,0.95052224
polarity,i 'm so funny ,1,0.99822456,0.9971898,0.64905846,0.9902952,0.9920248,0.9892988,0.9431324,0.519914,0.9926886,0.9824241,0.45664918,0.5531125
