tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
HELMET CAM :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: #BelgianGP #SkyF1,0.0,1,7,,,,,7,57.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.71,0,0,0,0,0,285.71,0
"I 've just had the BEST day ever sorting out my referencing and annotations ( - , - ) ... zzzZZZ",1.0,1,15,22.17,1.24,99,,7.5,20,80,66.67,53.33,13.33,13.33,13.33,0,0,0,0,0,13.33,6.67,0,6.67,6.67,13.33,6.67,0,6.67,6.67,6.67,6.67,0,6.67,0,20,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,20,13.33,0,0,6.67,0,6.67,0,13.33,6.67,0,0,0,0,0,0,0,60,20,6.67,0,0,6.67,26.67,0
Think we should all give Bo Jo a break . How could he have POSSIBLY known about the cheese and wine party going on in his own house ?,1.0,1,27,44.1,97.57,1,77.5,13.5,3.7,88.89,70.37,55.56,11.11,11.11,0,3.7,0,7.41,0,0,14.81,7.41,0,11.11,11.11,11.11,3.7,0,25.93,0,3.7,11.11,7.41,0,3.7,29.63,3.7,22.22,11.11,3.7,7.41,3.7,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,18.52,7.41,0,0,0,0,0,11.11,0,0,0,7.41,0,0,0,0,7.41,3.7,3.7,0,0,0,7.41,0,0,0,0,3.7,0,7.41,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,3.7,3.7,0,0,0,0,3.7,3.7,3.7,0,0,0,0,0,7.41,3.7,0,3.7,0,0,0,0
happy birthday pretty ! hope it 's great <3 @USER,0.0,1,9,33.38,,1,99,4.5,11.11,77.78,66.67,22.22,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,11.11,33.33,0,0,0,0,0,33.33,0,22.22,0,0,11.11,22.22,0,0,0,44.44,44.44,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,11.11,0,0,11.11,11.11,11.11,0,0,0,44.44,0,0,0,11.11,11.11,22.22,0
"Love how modern society has the same rules for everyone , regardless of your job or background . Really brings the country together !",1.0,1,21,70.33,67.92,99,88.66,10.5,28.57,95.24,61.9,47.62,9.52,4.76,0,0,4.76,0,0,4.76,14.29,9.52,0,9.52,4.76,9.52,4.76,0,9.52,9.52,0,9.52,4.76,0,4.76,38.1,4.76,23.81,4.76,4.76,0,4.76,4.76,14.29,0,4.76,4.76,0,4.76,4.76,0,0,0,0,0,28.57,9.52,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,9.52,0,4.76,4.76,0,0,0,4.76,0,9.52,0,0,0,0,0,0,14.29,4.76,4.76,0,4.76,0,0,0
thats it im packing my things and moving to italy see u all in a month xo,1.0,1,17,7.78,40.06,97.97,,17,5.88,82.35,82.35,64.71,35.29,17.65,11.76,0,5.88,0,0,17.65,23.53,5.88,0,11.76,11.76,0,5.88,0,23.53,0,11.76,0,0,0,0,23.53,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,17.65,0,5.88,5.88,5.88,0,0,5.88,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0
"fisher : "" i thought you said aids "" me : "" yeah rachel really loves aids """,1.0,1,12,10.19,40.06,89.39,99,12,8.33,83.33,58.33,33.33,25,25,16.67,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,16.67,0,0,0,0,0,0,33.33,0,16.67,8.33,0,0,0,8.33,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,25,16.67,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,0,8.33,0,0,50,0,0,0,0,0,50,0
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa . I mean , shit is what it is at the end of the day .",1.0,1,31,84.4,4.4,79.1,1.4,15.5,16.13,83.87,64.52,58.06,16.13,6.45,6.45,0,0,0,0,9.68,16.13,9.68,0,16.13,9.68,3.23,0,0,12.9,0,6.45,3.23,0,3.23,0,29.03,3.23,9.68,6.45,0,0,3.23,0,0,0,6.45,0,3.23,3.23,0,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,16.13,3.23,0,0,0,0,0,3.23,9.68,0,12.9,0,0,0,0,0,0,9.68,6.45,3.23,0,0,0,0,0
I refused free donuts and cocoa at work this morning and have been thinking about it ever since,0.0,1,18,4.55,13.82,96.01,20.23,18,16.67,94.44,72.22,61.11,16.67,5.56,5.56,0,0,0,0,11.11,5.56,0,0,16.67,11.11,11.11,16.67,0,16.67,5.56,0,11.11,0,5.56,5.56,27.78,5.56,11.11,5.56,5.56,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I 'm normally trashed when I make my friends deadly drinks , seeing the effects while sober I do not know why they continue to have me make them drinks .",0.0,1,29,1.67,1,99,,29,17.24,93.1,75.86,55.17,24.14,24.14,17.24,0,0,0,6.9,0,6.9,3.45,0,3.45,6.9,10.34,6.9,3.45,20.69,6.9,0,3.45,3.45,0,0,34.48,0,24.14,6.9,13.79,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,10.34,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,6.9,3.45,0,0,0,0,0,0,0,0,0,17.24,3.45,0,0,0,3.45,0,0,10.34,0,0,0,0,0,0,0,0,10.34,3.45,3.45,0,0,3.45,0,0
"Get your damn dogs out of the sun , it 's not difficult :dog: :hot_dog: :sun: :hot_face: :hot_face: :hot_face: :face_with_symbols_on_mouth:",0.0,1,19,89.52,14.81,8.42,1,19,26.32,47.37,42.11,31.58,10.53,5.26,0,0,5.26,0,0,5.26,10.53,5.26,0,10.53,0,0,0,5.26,5.26,5.26,0,0,0,0,0,10.53,0,10.53,0,0,0,0,0,5.26,0,10.53,0,5.26,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,10.53,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,126.32,0,5.26,0,0,5.26,115.79,0
Politicians are so honest it melts my heart,1.0,1,8,1,1.71,15.38,99,8,12.5,87.5,62.5,50,25,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"if anyone wants to count their shirts for me ... let me know . need some validation . having a crisis because i have 58 ( sweaters , t shirts , crop tops , all inclusive as long as it can be worn alone as a top ) , and i think that is way too many but i also can't bear to get rid of them ?",0.0,1,58,10.98,3.55,31.84,1.05,14.5,6.9,86.21,79.31,60.34,17.24,12.07,8.62,0,0,0,3.45,5.17,12.07,3.45,1.72,12.07,10.34,5.17,13.79,1.72,25.86,8.62,8.62,0,0,0,0,22.41,1.72,17.24,3.45,1.72,6.9,3.45,0,5.17,0,3.45,0,3.45,0,0,0,0,0,0,0,8.62,1.72,1.72,0,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,1.72,1.72,0,0,0,0,1.72,0,8.62,5.17,0,0,5.17,0,0,0,0,1.72,6.9,1.72,0,0,0,0,0,22.41,8.62,6.9,1.72,0,1.72,3.45,0
taking a social media cleanse deuces :victory_hand: :medium-dark_skin_tone:,0.0,1,8,98.55,,,,8,37.5,50,25,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0
Every time I see an establishment with paper straws I turn a little bit Republican,1.0,1,15,96.08,1.24,93.95,,15,13.33,80,66.67,40,13.33,13.33,13.33,0,0,0,0,0,20,13.33,0,6.67,0,0,0,0,13.33,6.67,20,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You know the one thing I really wish I could see ? I want a Piers Morgan esque interview with #LilleeJean where she 's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent . It 'd be a fun watch .,1.0,1,54,49.68,29.78,2.63,77.5,18,9.26,85.19,79.63,51.85,18.52,14.81,5.56,0,1.85,7.41,0,3.7,11.11,5.56,0,11.11,3.7,3.7,7.41,0,22.22,7.41,1.85,1.85,0,0,1.85,22.22,3.7,18.52,3.7,3.7,5.56,3.7,1.85,3.7,0,7.41,3.7,0,1.85,1.85,0,0,0,0,3.7,14.81,5.56,0,0,0,1.85,3.7,9.26,0,0,7.41,0,0,0,0,0,3.7,1.85,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,11.11,12.96,3.7,1.85,5.56,7.41,0,0,0,0,1.85,1.85,1.85,1.85,0,0,0,11.11,3.7,0,1.85,0,3.7,1.85,0
"Just watched the very last episode of the office for the first time . Now I 'm just sitting here , contemplating life .",0.0,1,21,81.45,16.63,99,,10.5,19.05,90.48,66.67,57.14,4.76,4.76,4.76,0,0,0,0,0,19.05,14.29,4.76,9.52,0,23.81,0,0,9.52,4.76,4.76,0,0,0,0,19.05,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,14.29,4.76,0,9.52,4.76,0,0,14.29,4.76,4.76,0,0,0,0,0,0,19.05,9.52,4.76,0,0,4.76,0,0
Just witnessed [ in person ] a beautiful murmuration . Stunning . :red_heart:,0.0,1,9,98.16,92.24,10.18,99,3,55.56,88.89,55.56,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,11.11,0,0,0,22.22,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,33.33,11.11,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,77.78,22.22,0,0,0,0,55.56,0
"One of these days I want Scar to say something absolutely weird , like his brand of weird , and whoever he 's having a conversation with to just go “ what the fuck Scar ? ” in absolute baffling confusion",0.0,1,36,79.79,56.63,1.17,2.17,18,19.44,88.89,80.56,58.33,19.44,11.11,2.78,0,0,5.56,0,8.33,13.89,5.56,2.78,19.44,2.78,5.56,2.78,0,13.89,8.33,5.56,0,0,0,0,22.22,0,13.89,0,0,2.78,5.56,2.78,0,0,5.56,0,2.78,2.78,0,2.78,0,0,0,2.78,13.89,5.56,0,0,0,0,5.56,8.33,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,8.33,5.56,5.56,0,2.78,5.56,0,0,0,2.78,0,0,0,2.78,0,2.78,0,0,16.67,0,5.56,2.78,0,2.78,5.56,0
i love desth note go light go,0.0,1,7,56.86,1,99,99,7,0,71.43,42.86,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,42.86,0,28.57,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
More Life to Me :relieved_face: :partying_face: #23,0.0,1,7,89.52,1,24.32,99,7,28.57,100,57.14,42.86,14.29,14.29,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0
"So I can go the pub have a meal , go to the cinema , hairdressers and a shopping spree , yet wo n't be allowed to see family / friends @USER & them meet my newborn baby ? ? :exploding_head: :exploding_head: :thinking_face: :thinking_face:",0.0,1,37,66.85,83.39,20.17,2.35,18.5,24.32,81.08,51.35,40.54,8.11,8.11,5.41,0,0,0,2.7,0,13.51,10.81,0,5.41,8.11,5.41,5.41,0,18.92,0,0,8.11,5.41,0,2.7,8.11,0,8.11,0,2.7,5.41,2.7,0,0,0,8.11,2.7,5.41,0,0,0,0,0,0,0,18.92,5.41,0,0,0,0,0,13.51,5.41,2.7,0,0,0,0,0,0,8.11,5.41,0,0,2.7,0,5.41,0,0,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,18.92,13.51,0,5.41,5.41,2.7,5.41,0,2.7,0,2.7,0,0,0,0,0,0,56.76,0,8.11,5.41,0,2.7,40.54,0
I 'm soo excited to cook a three course Christmas dinner for my whole family this year !,1.0,1,17,89.52,12.77,83.69,95.42,17,11.76,82.35,52.94,41.18,17.65,11.76,11.76,0,0,0,0,5.88,23.53,5.88,5.88,11.76,0,0,0,0,0,5.88,17.65,5.88,5.88,0,0,11.76,0,0,0,0,0,0,0,0,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,11.76,0,0,0,5.88,5.88,0,0
I want to see Drew Lock cry,0.0,1,7,89.52,1,1,1,7,0,85.71,85.71,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,57.14,0,0,0,0,0,0,28.57,0,14.29,0,0,14.29,0,0,0,0,14.29,0,14.29,14.29,0,14.29,0,0,14.29,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Salah and Mane can't score for the life of them today , good job we 've got Origi and Minamino to come on and make a difference !",1.0,1,26,83.25,40.06,30.98,79.29,26,7.69,76.92,57.69,46.15,7.69,7.69,0,3.85,0,0,3.85,0,7.69,7.69,0,15.38,3.85,0,11.54,3.85,15.38,0,0,3.85,3.85,0,0,15.38,0,11.54,0,3.85,3.85,0,0,7.69,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,11.54,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,19.23,3.85,0,3.85,3.85,0,0,0,3.85,0,7.69,0,0,0,0,0,0,15.38,0,3.85,0,3.85,7.69,0,0
It makes me sad to think that I 'll graduate from high school and never see any of my friends ever again,0.0,1,22,12.37,1.08,99,1,22,9.09,95.45,77.27,59.09,22.73,13.64,13.64,0,0,0,0,9.09,13.64,0,0,13.64,0,13.64,4.55,4.55,13.64,4.55,0,9.09,4.55,4.55,0,27.27,9.09,13.64,4.55,4.55,0,4.55,0,0,0,4.55,0,4.55,4.55,0,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,13.64,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0,13.64,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,0
"I love it when drunk , inconsiderate flatmates come back and start climbing on the roof #istillhaveexams #tryingtosleep",1.0,1,17,46.7,40.06,99,20.23,17,29.41,82.35,47.06,35.29,11.76,5.88,5.88,0,0,0,0,5.88,5.88,5.88,0,5.88,0,5.88,11.76,0,11.76,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,5.88,5.88,0,0,0,0,0,17.65,11.76,0,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,23.53,17.65,0,11.76,17.65,0,0,0,11.76,0,0,0,0,0,0,0,0,17.65,0,5.88,0,0,0,11.76,0
"nothing like being down £ 20 a week - choosing between food and bills this christmas , thanks DWP ! <3",1.0,1,17,89.52,12.77,97.97,95.42,8.5,23.53,94.12,64.71,47.06,5.88,0,0,0,0,0,0,5.88,11.76,5.88,11.76,17.65,5.88,0,5.88,5.88,11.76,0,5.88,0,0,0,0,23.53,5.88,5.88,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,5.88,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,5.88,5.88,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,11.76,0,0,0,11.76,0,0,0,5.88,5.88,0,0,0,23.53,0,5.88,0,5.88,0,11.76,0
"facebook is so ridiculously broken . absolute garbage platform , -2/10 .",0.0,1,10,3.8,,,1,5,50,70,50,30,0,0,0,0,0,0,0,0,0,0,20,0,10,20,10,0,10,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,50,20,10,0,0,0,20,0
If u got a pussy lip hangin out ur panties rn then like this . It 's for science,0.0,1,18,49.68,92.24,39.59,,9,11.11,83.33,66.67,61.11,22.22,11.11,0,0,11.11,0,0,11.11,11.11,5.56,0,16.67,0,5.56,11.11,0,5.56,0,0,0,0,0,0,11.11,0,5.56,0,0,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,5.56,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,11.11,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,11.11,5.56,0,0,5.56,0,0,0,5.56,0,5.56,0,16.67,16.67,0,0,0,11.11,5.56,0,0,0,5.56,0,0
"@USER Ok so when does the anger and bitterness start ? Just so I can prepare properly ...",1.0,1,16,1,11.66,15.38,1,8,18.75,81.25,68.75,56.25,6.25,6.25,6.25,0,0,0,0,0,6.25,6.25,0,0,12.5,25,25,0,18.75,0,0,0,0,0,0,25,0,6.25,0,0,6.25,0,0,0,0,6.25,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,6.25,0,0,31.25,18.75,0,6.25,0,0,6.25,0
i 'm sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands :upside-down_face:,1.0,1,27,44.1,2.75,98.13,20.23,27,22.22,85.19,66.67,40.74,14.81,11.11,11.11,0,0,0,0,3.7,3.7,0,7.41,11.11,11.11,3.7,0,0,18.52,11.11,7.41,0,0,0,0,25.93,0,7.41,3.7,0,3.7,0,0,0,0,7.41,3.7,3.7,7.41,3.7,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,18.52,3.7,0,0,3.7,0,0,0,14.81,0,3.7,0,0,0,0,0,0,18.52,0,0,0,0,3.7,14.81,0
What I 'd do to be able to get the sims on my Switch :weary_face:,0.0,1,15,77.34,1.24,19.26,,15,6.67,73.33,66.67,60,20,13.33,13.33,0,0,0,0,6.67,13.33,6.67,0,20,13.33,0,0,0,20,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,0,0,0,0,6.67,20,0
do i just blast maneskin to get hyped for my osce or ? ?,1.0,1,12,26.1,1,89.39,,12,8.33,66.67,66.67,58.33,16.67,16.67,16.67,0,0,0,0,0,8.33,0,0,16.67,8.33,8.33,8.33,0,16.67,0,0,0,0,0,0,8.33,0,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
What 's one of the best parts of parenting you ask ? Putting your hand down and finding it 's wet from an unknown liquid :weary_face: :weary_face: :weary_face:,1.0,1,27,93.76,97.57,27.44,,13.5,25.93,77.78,59.26,44.44,14.81,7.41,0,0,7.41,0,0,7.41,14.81,7.41,3.7,14.81,0,0,3.7,0,3.7,11.11,3.7,7.41,3.7,3.7,0,14.81,0,11.11,3.7,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,0,0,0,0,3.7,11.11,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,11.11,0,3.7,3.7,0,0,3.7,0,0,3.7,0,0,0,0,0,0,44.44,0,0,3.7,0,7.41,33.33,0
"Yeah , feeding children sweets before bedtime is an awesome way of getting lots of sleep",1.0,1,15,98.78,77.41,63.35,99,15,33.33,100,53.33,33.33,0,0,0,0,0,0,0,0,13.33,6.67,0,20,6.67,0,6.67,0,13.33,6.67,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,13.33,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,6.67,0,6.67,0,6.67,0,0,6.67,0,6.67,0,0,0,0,0
I hate you so much @USER,1.0,1,6,1,98.75,39.59,1,6,0,83.33,83.33,66.67,33.33,33.33,16.67,0,16.67,0,0,0,16.67,0,0,0,0,16.67,16.67,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0
it takes 2 minutes for me to paint my nails so sometimes i do it impulsively and then sit there looking at my hands like fuck i have things to do rn,0.0,1,32,5.64,1,99,,32,12.5,90.63,81.25,65.63,25,15.63,15.63,0,0,0,0,9.38,6.25,0,3.13,15.63,9.38,9.38,9.38,0,21.88,0,3.13,0,0,0,0,9.38,0,3.13,0,0,0,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,6.25,9.38,0,0,6.25,3.13,0,0,9.38,0,6.25,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0
