tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
What normal people see vs . what I see @USER HTTPURL,0,1,10,39.7,3.95,63.35,,5,10,90,70,40,30,10,10,0,0,0,0,20,0,0,0,10,0,0,0,0,20,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0
"#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended HTTPURL via @USER",0,1,16,99,75.49,15.38,1,16,31.25,81.25,43.75,37.5,0,0,0,0,0,0,0,0,6.25,6.25,0,25,6.25,0,6.25,0,6.25,6.25,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,62.5,0,0,0,0,0,62.5,0
Corey Brewer looks like he is ready to not be in Minnesota anymore ... You can see it all over his body language . #TradeBait,0,1,23,34.72,85.5,1,,7.67,17.39,86.96,69.57,60.87,17.39,13.04,0,0,4.35,8.7,0,4.35,8.7,0,0,17.39,13.04,4.35,0,4.35,21.74,0,4.35,0,0,0,0,21.74,4.35,8.7,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,17.39,4.35,0,0,0,0,0,13.04,0,0,0,8.7,0,0,0,0,4.35,0,0,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,17.39,0,0,8.7,8.7,0,0,4.35,0,13.04,8.7,0,0,0,0,0,21.74,17.39,0,0,0,0,4.35,0
Sick on Christmas YAYYYY,1,1,4,99,,89.39,20.23,4,25,100,75,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,50,25,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0
When ya mates dad starts poking you on Facebook #Cringe :astonished_face: :grimacing_face:,0,1,12,26.1,99,89.39,1,12,25,83.33,50,33.33,16.67,16.67,0,0,16.67,0,0,0,0,0,0,8.33,0,8.33,8.33,0,16.67,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,8.33,16.67,0,8.33,0,0,0,0,33.33,0,0,0,0,0,0,33.33,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,16.67,0,8.33,0,8.33,8.33,0,0,0,58.33,0,0,0,0,0,58.33,0
And you just skip my TBH ? Do you not like me so much as to just erase me from your life or something ? #awesome  :face_with_steam_from_nose:,1,1,25,1,40.06,85.71,81.12,8.33,12,92,88,80,28,24,12,0,12,0,0,4,12,0,0,20,8,12,16,4,8,8,4,0,0,0,0,16,0,16,4,0,0,8,0,8,0,4,4,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,36,0,0,8,0,0,28,0
Thx for catching on #urock,1,1,5,99,,63.35,99,5,20,80,60,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,20,0,0,0,0,0,20,0
7:52 am ( too damn early ) in South Carolina .. What a shitty state to  be proud of,0,1,17,89.52,2.18,46.57,95.42,8.5,5.88,88.24,64.71,47.06,5.88,0,0,0,0,0,0,5.88,5.88,5.88,11.76,17.65,11.76,5.88,0,0,11.76,17.65,0,5.88,0,5.88,0,11.76,0,0,0,0,0,0,0,0,0,17.65,5.88,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,0,5.88,0,5.88,0,0,0,0,0,0,29.41,11.76,0,0,0,0,17.65,0
Why am I wide awake right now .. :face_without_mouth:,0,1,8,1,1.71,99,,4,12.5,87.5,75,50,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,25,0,0,12.5,25,12.5,0,0,0,0,37.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,0,0,12.5,0,25,0,0,0,0,0,0,75,25,0,0,0,0,50,0
"Love how I came into work at 8 because Charlie said we were busy ... 3 people in 45 minutes , yeah we got this place packed Charlie .",1,1,26,53.56,98.04,98.89,79.29,13,15.38,88.46,61.54,38.46,15.38,11.54,3.85,7.69,0,0,0,3.85,3.85,0,11.54,11.54,3.85,3.85,3.85,0,15.38,3.85,3.85,11.54,7.69,3.85,0,23.08,0,7.69,3.85,7.69,0,0,0,0,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,19.23,7.69,0,0,0,0,3.85,11.54,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,15.38,15.38,0,3.85,11.54,0,0,0,7.69,11.54,0,0,3.85,0,3.85,0,0,19.23,15.38,3.85,0,0,0,0,0
Everybody 's Talking about Snow and I 'm just Sitting Here and the only Snow around is on our Cars .. #snow,0,1,21,18.12,88.15,56.69,,10.5,14.29,76.19,66.67,57.14,14.29,9.52,4.76,4.76,0,0,0,4.76,9.52,4.76,0,14.29,4.76,19.05,9.52,0,14.29,0,0,4.76,4.76,0,0,19.05,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,0,0,4.76,9.52,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,14.29,0,0,14.29,0,0,0,0,0,4.76,0,0,0,0,0,0,23.81,9.52,0,0,0,9.52,4.76,0
Another new politician in the state with a social science degree and a liberal arts diploma ... Just what we need  #greensfail,1,1,21,89.52,67.92,5.94,88.66,10.5,28.57,85.71,61.9,47.62,14.29,4.76,0,4.76,0,0,0,9.52,19.05,14.29,0,9.52,0,4.76,4.76,0,4.76,9.52,4.76,9.52,4.76,0,4.76,19.05,0,9.52,0,0,4.76,0,0,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,4.76,0,0,0,0,9.52,9.52,0,0,14.29,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,19.05,14.29,0,0,0,0,4.76,0
I love being on hold . Especially when the music is so great .,1,1,12,1,6.61,39.59,99,6,8.33,100,83.33,66.67,8.33,8.33,8.33,0,0,0,0,0,8.33,8.33,0,8.33,16.67,25,16.67,0,25,8.33,0,0,0,0,0,25,0,8.33,0,0,0,0,0,0,0,16.67,16.67,0,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
Happy Birthday to me ! #imgettinold  #ionlygetbetter ROLL TIDE ! HTTPURL,1,1,9,89.52,2.75,99,99,3,44.44,66.67,33.33,22.22,11.11,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,44.44,0,0,0,22.22,0,22.22,0
Love coming to school knowing I have tests all day,1,1,10,69.05,3.95,99,99,10,10,100,70,40,10,10,10,0,0,0,0,0,10,0,0,10,10,0,0,0,30,0,20,0,0,0,0,30,10,10,10,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So this week is just getting better and better  :loudly_crying_face:,1,1,10,1,,7.03,99,10,20,90,90,50,10,0,0,0,0,0,0,10,10,0,0,0,10,20,20,0,20,20,10,20,0,20,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,40,0,0,0,0,0,40,0
I 'm so ready to get drunk tonight,0,1,8,26.1,1.71,89.39,,8,12.5,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0
day 3 : sun | but it 's not sunny today :cloud: | #DecemberPhotoChallenge #france #sun #or  #today #day3 ... HTTPURL,0,1,17,29.85,1,99,,8.5,11.76,70.59,41.18,23.53,5.88,0,0,0,0,0,0,5.88,0,0,11.76,0,0,0,11.76,5.88,0,5.88,11.76,0,0,0,0,47.06,0,17.65,0,0,0,5.88,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,0,0,0,0,0,0,0,29.41,0,11.76,0,0,0,0,0,0,88.24,17.65,0,0,0,5.88,64.71,0
HTTPURL < < Do n't know how this did n't get to number 1 ! #accounting  #absolutetosh,1,1,14,35.59,,24.32,,7,21.43,85.71,64.29,35.71,7.14,0,0,0,0,0,0,7.14,7.14,0,7.14,7.14,14.29,7.14,0,0,28.57,7.14,7.14,0,0,0,0,21.43,0,14.29,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,50,0,0,0,7.14,14.29,28.57,0
The mouse 's first incepted memory was just the sound : BRAAAAAAWWWWWWWWWP !,0,1,11,89.52,,,,11,18.18,63.64,45.45,45.45,0,0,0,0,0,0,0,0,27.27,18.18,9.09,0,9.09,9.09,0,0,9.09,9.09,9.09,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,27.27,0,0,0,9.09,9.09,9.09,0
"@USER : Toronto man finds woman with ex-girlfriend 's name for free trip around the world I should have changed my name ! ! !",0,1,21,81.45,97.11,84.92,88.66,21,14.29,80.95,52.38,38.1,9.52,9.52,9.52,0,0,0,0,0,9.52,4.76,0,14.29,9.52,4.76,0,0,19.05,4.76,0,0,0,0,0,14.29,0,14.29,4.76,4.76,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,23.81,0,0,0,0,0,0,23.81,0,4.76,9.52,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,9.52,0,0,9.52,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,33.33,0,0,0,14.29,4.76,14.29,0
"#QZ8501 asks permission to #takeoff : #towercontrol of #Surubaya : yeah .. y can go ... away .",0,1,13,99,,30.98,,4.33,30.77,69.23,53.85,30.77,0,0,0,0,0,0,0,0,0,0,7.69,23.08,7.69,0,0,0,23.08,0,0,7.69,0,0,7.69,23.08,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,7.69,15.38,0,0,0,0,0,15.38,0,7.69,0,7.69,0,0,92.31,46.15,0,0,0,0,46.15,0
"I was doing great with this summary of my year until I got to June 27th , and the weekend of @USER ' s birthday . #rivertrip #groupchat",0,1,25,74.19,7.28,99,99,12.5,20,84,64,52,16,12,12,0,0,0,0,4,12,4,4,20,8,0,8,0,12,4,4,4,4,0,0,24,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,24,4,4,0,0,4,12,0
"@USER great Christmas .",1,1,3,,,99,99,3,33.33,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,33.33,0
Youre such a great person .,1,1,5,39.7,99,,99,5,0,100,80,60,20,20,0,0,20,0,0,0,40,20,0,0,20,0,0,0,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0
Aaaaaaand ... I left my work computer at home . Now I have to go get it . #BestDayEver,1,1,16,26.1,1,99,,4,18.75,87.5,56.25,43.75,25,18.75,18.75,0,0,0,0,6.25,6.25,0,0,12.5,6.25,6.25,0,0,18.75,0,0,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,18.75,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,0,0,0,0,0,0,25,18.75,0,6.25,18.75,0,0,0,6.25,0,6.25,12.5,0,0,0,0,0,37.5,31.25,0,0,0,0,6.25,0
"@USER I saw a leaf blowing in the breeze . You could yell at that if you wanted to ?",0,1,18,79.79,92.24,1.17,,9,5.56,77.78,77.78,61.11,22.22,16.67,5.56,0,11.11,0,0,5.56,16.67,11.11,0,16.67,5.56,0,5.56,0,22.22,0,0,0,0,0,0,16.67,0,16.67,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,0,0,0,0,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,16.67,0,0,5.56,5.56,5.56,0,0,11.11,0,0,0,0,0,0,0,16.67,5.56,0,5.56,0,0,5.56,0
"@USER : Super Junior 's Henry asks sasaeng fans to let him sleep | HTTPURL HTTPURL Henry oppa > ^ <",0,1,16,89.52,75.49,1,96.74,16,18.75,56.25,37.5,12.5,6.25,6.25,0,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,12.5,12.5,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,6.25,6.25,0,0,0,6.25,12.5,0,0,12.5,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,43.75,0,0,0,0,6.25,37.5,0
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ?,1,1,26,2.59,99,2.93,79.29,26,11.54,92.31,76.92,69.23,34.62,23.08,0,3.85,11.54,0,3.85,11.54,7.69,0,0,15.38,7.69,3.85,3.85,7.69,11.54,3.85,3.85,3.85,3.85,0,0,23.08,7.69,7.69,0,0,3.85,3.85,0,0,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,38.46,7.69,0,0,0,0,3.85,30.77,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,19.23,11.54,0,0,11.54,0,0,0,0,0,7.69,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0
"@USER @USER the cop also had prior misconduct charges . But , ya know , that 's ok",1,1,15,10.19,96.04,63.35,1,7.5,13.33,73.33,53.33,40,13.33,6.67,0,0,6.67,0,0,6.67,13.33,6.67,0,0,6.67,6.67,13.33,0,13.33,0,0,6.67,0,0,6.67,26.67,0,13.33,6.67,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,20,6.67,0,0,0,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,6.67,13.33,0,0,13.33,6.67,6.67,0,0,40,6.67,13.33,0,0,6.67,13.33,0
"@USER @USER @USER @USER @USER @USER mmmm :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:",0,1,10,,,,,10,30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,240,0,0,0,0,0,240,0
"Race 5 at Sandown dogs tonight sponsored by "" Dandenong Budgie Club "" | Hope that 's a joke . | Love a seat at that table  #nerds #getalife",1,1,24,98.55,64.67,1,99,12,20.83,58.33,33.33,29.17,8.33,0,0,0,0,0,0,8.33,16.67,8.33,4.17,12.5,0,0,0,0,4.17,0,0,4.17,4.17,0,0,8.33,0,4.17,0,0,4.17,4.17,0,0,0,12.5,12.5,0,8.33,8.33,0,0,0,0,0,12.5,12.5,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,33.33,4.17,0,0,0,4.17,25,0
"#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding",0,1,14,96.35,40.06,24.32,,14,7.14,92.86,71.43,42.86,7.14,7.14,0,0,0,0,0,0,7.14,7.14,14.29,21.43,7.14,0,0,7.14,14.29,14.29,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,14.29,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,14.29,0,0,0,0,0,14.29,0
7 am . Pilates Now I get to go home and get ready for work ! AMAZING !,1,1,15,59.67,10.48,99,99,5,13.33,100,66.67,40,6.67,6.67,6.67,0,0,0,0,0,0,0,6.67,13.33,6.67,6.67,6.67,0,26.67,6.67,0,6.67,0,6.67,0,13.33,0,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,6.67,0,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,40,13.33,0,6.67,13.33,0,0,0,13.33,0,13.33,0,0,0,0,0,0,20,6.67,0,0,13.33,0,0,0
Today is a fabulous day  #Work #Ugggh,1,1,7,89.52,,97.09,99,7,14.29,85.71,57.14,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,14.29,14.29,0,14.29,0,42.86,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57,0
"Well , weekend is over ! | Now it 's #TwitterTime again :D | Have a nice monday ! |",1,1,14,18.12,,99,99,7,14.29,78.57,64.29,57.14,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,7.14,14.29,21.43,0,0,14.29,7.14,0,0,0,0,0,35.71,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,28.57,0,14.29,0,0,0,0,0,0,64.29,0,7.14,0,14.29,7.14,35.71,0
My body refuses to sleep . #fucccck,0,1,6,89.52,1,39.59,1,3,33.33,83.33,33.33,33.33,16.67,16.67,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0
"@USER as long as it 's for taste purposes , that works for me . Are there any meats you like ?",0,1,19,52.34,70.59,33.61,,9.5,5.26,89.47,78.95,63.16,21.05,10.53,5.26,0,5.26,0,0,10.53,10.53,0,0,26.32,5.26,5.26,10.53,0,10.53,5.26,5.26,5.26,0,5.26,0,21.05,0,10.53,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,15.79,15.79,0,0,10.53,0,0,0,0,0,10.53,0,0,0,0,0,0,26.32,5.26,5.26,5.26,0,5.26,5.26,0
"The funky taste of chocolate with the Chunky Monkey all just in a cup . | |  George of the Jungle , Cup and a Lick",0,1,22,99,,1,,11,4.55,63.64,59.09,54.55,0,0,0,0,0,0,0,0,27.27,22.73,0,18.18,0,4.55,4.55,0,0,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,18.18,4.55,4.55,0,0,0,9.09,0
"@USER @USER @USER @USER @USER @USER "" left regressives "" is that not a label",1,1,13,53.56,1,30.98,,13,7.69,38.46,30.77,30.77,7.69,0,0,0,0,0,0,7.69,15.38,7.69,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,15.38,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,61.54,0,0,0,0,0,61.54,0
"@USER @USER Really ? ! This is absolutely below the belt , especially towards Tom Boon ... #DeepRespect ...",1,1,14,56.86,,24.32,,4.67,28.57,57.14,57.14,57.14,7.14,0,0,0,0,0,0,7.14,14.29,7.14,0,14.29,7.14,21.43,0,0,7.14,0,0,0,0,0,0,28.57,0,21.43,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,7.14,0,7.14,0,7.14,0,0,85.71,42.86,7.14,7.14,7.14,0,21.43,0
